ID	注释	18
450208	十香天使描述段（450101~450500）	攻击速度+20%
450209	十香天使描述段（450101~450500）	普通攻击的作用范围+15%
450210	十香天使描述段（450101~450500）	普通攻击的作用范围+30%
450211	十香天使描述段（450101~450500）	普通攻击的作用范围+50%
450212	十香天使描述段（450101~450500）	分支攻击综合效果小幅强化
450213	十香天使描述段（450101~450500）	分支攻击综合效果中幅强化
450214	十香天使描述段（450101~450500）	分支攻击综合效果大幅强化
450215	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成25%伤害
450216	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成50%伤害
450217	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成75%伤害
450218	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成100%伤害
450219	十香天使描述段（450101~450500）	必杀技的剑气伤害+10%
450220	十香天使描述段（450101~450500）	必杀技的剑气伤害+20%
450221	十香天使描述段（450101~450500）	必杀技的剑气伤害+35%
450222	十香天使描述段（450101~450500）	必杀技的剑气伤害+50%
450223	十香天使描述段（450101~450500）	攻击生命值低于30%的单位时，额外造成25%伤害
450224	十香天使描述段（450101~450500）	攻击生命值低于30%的单位时，额外造成50%伤害
450225	十香天使描述段（450101~450500）	攻击生命值低于30%的单位时，额外造成75%伤害
450226	十香天使描述段（450101~450500）	必杀技的暴击率+15%
450227	十香天使描述段（450101~450500）	必杀技的暴击率+30%
450228	十香天使描述段（450101~450500）	必杀技的暴击率+50%
450229	十香天使描述段（450101~450500）	必杀技冷却时间-1s
450230	十香天使描述段（450101~450500）	必杀技冷却时间-2s
450231	十香天使描述段（450101~450500）	必杀技冷却时间-3s
450232	十香天使描述段（450101~450500）	必杀技冷却时间-4s
450233	十香天使描述段（450101~450500）	必杀技释放结束后，发射1道剑光（每道剑光造成150%攻击力的伤害）
450234	十香天使描述段（450101~450500）	必杀技释放结束后，发射2道剑光（每道剑光造成150%攻击力的伤害）
450235	十香天使描述段（450101~450500）	必杀技释放结束后，发射3道剑光（每道剑光造成150%攻击力的伤害）
450236	十香天使描述段（450101~450500）	必杀技冲击波数量+2
450237	十香天使描述段（450101~450500）	必杀技冲击波数量+4
450238	十香天使描述段（450101~450500）	一闪冷却时间-0.5s
450239	十香天使描述段（450101~450500）	一闪冷却时间-1.0s
450240	十香天使描述段（450101~450500）	一闪冷却时间-1.5s
450241	十香天使描述段（450101~450500）	一闪冷却时间-2s
450242	十香天使描述段（450101~450500）	一闪的使用次数可以进行充能，最多储存2次
450243	十香天使描述段（450101~450500）	一闪的使用次数可以进行充能，最多储存3次
450244	十香天使描述段（450101~450500）	一闪附带冲击斩，对路径上的敌人造成50%攻击力的伤害
450245	十香天使描述段（450101~450500）	一闪附带冲击斩，对路径上的敌人造成150%攻击力的伤害
450246	十香天使描述段（450101~450500）	一闪附带冲击斩，对路径上的敌人造成300%攻击力的伤害
450247	十香天使描述段（450101~450500）	使用一闪后，攻击力+10%，持续3s。（连续触发不叠加）
450248	十香天使描述段（450101~450500）	使用一闪后，攻击力+15%，持续3s。（连续触发不叠加）
450249	十香天使描述段（450101~450500）	使用一闪后，攻击力+20%，持续3s。（连续触发不叠加）
450250	十香天使描述段（450101~450500）	使用一闪后，10%几率获得相当于10%最大生命值的护盾，持续5秒（连续触发不叠加）
450251	十香天使描述段（450101~450500）	使用一闪后，20%几率获得相当于10%最大生命值的护盾，持续5秒（连续触发不叠加）
450252	十香天使描述段（450101~450500）	使用一闪后，30%几率获得相当于10%最大生命值的护盾，持续5秒（连续触发不叠加）
450253	十香天使描述段（450101~450500）	在战场中拾取道具后，攻击力+10%，持续10秒
450254	十香天使描述段（450101~450500）	在战场中拾取道具后，攻击力+15%，持续10秒
450255	十香天使描述段（450101~450500）	在战场中拾取道具后，攻击力+20%，持续10秒
450256	十香天使描述段（450101~450500）	在战场中拾取道具后，攻击力+25%，持续10秒
450257	十香天使描述段（450101~450500）	连击数大于20时，攻击力+5%
450258	十香天使描述段（450101~450500）	连击数大于20时，攻击力+10%
450259	十香天使描述段（450101~450500）	连击数大于20时，攻击力+15%
450260	十香天使描述段（450101~450500）	连击数大于20时，攻击力+20%
450261	十香天使描述段（450101~450500）	每击败一个敌人，立即恢复1点Sp
450262	十香天使描述段（450101~450500）	每击败一个敌人，立即恢复2点Sp
450263	十香天使描述段（450101~450500）	每击败一个敌人，立即恢复3点Sp
450264	十香天使描述段（450101~450500）	生命值低于15%时，获得持续3秒的无敌效果（触发间隔60秒）
450265	十香天使描述段（450101~450500）	生命值低于30%时，获得持续3秒的无敌效果（触发间隔60秒）
450266	十香天使描述段（450101~450500）	生命值低于50%时，获得持续3秒的无敌效果（触发间隔60秒）
450267	十香天使描述段（450101~450500）	我方全部出战角色格挡率+2%
450268	十香天使描述段（450101~450500）	我方全部出战角色格挡率+5%
450269	十香天使描述段（450101~450500）	我方全部出战角色格挡率+8%
450270	十香天使描述段（450101~450500）	我方全部出战角色格挡率+10%
450301	十香天使描述段（450101~450500）	普通攻击和分支攻击的伤害+10%
450302	十香天使描述段（450101~450500）	普通攻击和分支攻击的伤害+20%
450303	十香天使描述段（450101~450500）	普通攻击和分支攻击的伤害+35%
450304	十香天使描述段（450101~450500）	普通攻击和分支攻击的伤害+50%
450305	十香天使描述段（450101~450500）	攻击速度+5%
450306	十香天使描述段（450101~450500）	攻击速度+10%
450307	十香天使描述段（450101~450500）	攻击速度+15%
450308	十香天使描述段（450101~450500）	攻击速度+20%
450309	十香天使描述段（450101~450500）	普通攻击的作用范围+15%
450310	十香天使描述段（450101~450500）	普通攻击的作用范围+30%
450311	十香天使描述段（450101~450500）	普通攻击的作用范围+50%
450312	十香天使描述段（450101~450500）	分支攻击综合效果小幅强化
450313	十香天使描述段（450101~450500）	分支攻击综合效果中幅强化
450314	十香天使描述段（450101~450500）	分支攻击综合效果大幅强化
450315	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成25%伤害
450316	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成50%伤害
450317	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成75%伤害
450318	十香天使描述段（450101~450500）	普通攻击暴击后，3次攻击内会额外造成100%伤害
450319	十香天使描述段（450101~450500）	必杀技的剑气伤害+10%
450320	十香天使描述段（450101~450500）	必杀技的剑气伤害+20%
450321	十香天使描述段（450101~450500）	必杀技的剑气伤害+35%
450322	十香天使描述段（450101~450500）	必杀技的剑气伤害+50%
450323	十香天使描述段（450101~450500）	攻击生命值低于30%的单位时，额外造成25%伤害
450324	十香天使描述段（450101~450500）	攻击生命值低于30%的单位时，额外造成50%伤害
450325	十香天使描述段（450101~450500）	攻击生命值低于30%的单位时，额外造成75%伤害
450326	十香天使描述段（450101~450500）	必杀技的暴击率+15%
450327	十香天使描述段（450101~450500）	必杀技的暴击率+30%
450328	十香天使描述段（450101~450500）	必杀技的暴击率+50%
450329	十香天使描述段（450101~450500）	必杀技冷却时间-1s
450330	十香天使描述段（450101~450500）	必杀技冷却时间-2s
450331	十香天使描述段（450101~450500）	必杀技冷却时间-3s
450332	十香天使描述段（450101~450500）	必杀技冷却时间-4s
450333	十香天使描述段（450101~450500）	必杀技释放结束后，发射1道剑光
450334	十香天使描述段（450101~450500）	必杀技释放结束后，发射2道剑光
450335	十香天使描述段（450101~450500）	必杀技释放结束后，发射3道剑光
450336	十香天使描述段（450101~450500）	必杀技冲击波数量+2
450337	十香天使描述段（450101~450500）	必杀技冲击波数量+4
450338	十香天使描述段（450101~450500）	一闪冷却时间-0.5s
450339	十香天使描述段（450101~450500）	一闪冷却时间-1.0s
450340	十香天使描述段（450101~450500）	一闪冷却时间-1.5s
450341	十香天使描述段（450101~450500）	一闪冷却时间-2s
450342	十香天使描述段（450101~450500）	一闪的使用次数可以进行充能，最多储存2次
450343	十香天使描述段（450101~450500）	一闪的使用次数可以进行充能，最多储存3次
450344	十香天使描述段（450101~450500）	一闪对路径上的敌人造成50%攻击力的伤害
450345	十香天使描述段（450101~450500）	一闪对路径上的敌人造成150%攻击力的伤害
450346	十香天使描述段（450101~450500）	一闪对路径上的敌人造成300%攻击力的伤害
450347	十香天使描述段（450101~450500）	使用一闪后，攻击力+10%，持续3s。
450348	十香天使描述段（450101~450500）	使用一闪后，攻击力+15%，持续3s。
450349	十香天使描述段（450101~450500）	使用一闪后，攻击力+20%，持续3s。
450350	十香天使描述段（450101~450500）	使用一闪后，10%几率获得10%最大生命值的护盾
450351	十香天使描述段（450101~450500）	使用一闪后，20%几率获得10%最大生命值的护盾
450352	十香天使描述段（450101~450500）	使用一闪后，30%几率获得10%最大生命值的护盾
450353	十香天使描述段（450101~450500）	在战场中拾取道具后，攻击力+10%，持续10秒
