编号	剧本号	顺序	名称	数据类型(只有CG0，正常对话1）	文本内容	跳转（选项）	路径1	人物展示1	位置1	动作1	人物面部1	大小1	表情路径1	表情展示1	表情动作1	路径2	人物展示2	位置2	动作2	人物面部2	大小2	路径3	人物展示3	位置3	动作3	人物面部3	大小3	电话表现路径	电话表现动作	语音	特效	背景	背景大小	背景出现	cg	CG锁定时间	bgm	视频	视频
2005026	2005	26		1	「这是意外，十香你听我解释。」	2005028	modle/bust/bust_10301	bust_10301.model.json	5	id_pose_5	id_look_1	1	0	0	0	modle/bust/bust_10104	bust_10104.model.json	4	id_pose_2	id_look_13	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shangchang.png	1	0	0	0	sound/bgm/date_002.mp3	0	0
2005027	2005	27		1	「什么？！我不是那种坏蛋啊！」	2005028	modle/bust/bust_10301	bust_10301.model.json	5	id_pose_5	id_look_1	1	0	0	0	modle/bust/bust_10104	bust_10104.model.json	4	id_pose_2	id_look_13	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shangchang.png	1	0	0	0	sound/bgm/date_002.mp3	0	0
2005028	2005	28	四糸奈	1	「哈呀～是这么回事呢……」	2005029	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005029	2005	29	四糸奈	1	「十香？就是因为你太过份了，%s君才会对你厌倦了呢。」	2005030	modle/bust/bust_10301	bust_10301.model.json	5	id1_tuzi	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2005030	2005	30		1	我和十香，同时说不出话来，望向玩偶的方向。	2005031	1	1	5	0	0	1	0	0	0	1	1	4	id_pose_9	id_look_7	1	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2005031	2005	31	夜刀神十香	1	「什么？！」	2005032	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2005032	2005	32	四糸奈	1	「不过啊，该怎么说呢？我听你们的对话……」	2005033	modle/bust/bust_10301	bust_10301.model.json	5	id1_tuzi	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2005033	2005	33	四糸奈	1	「看来%s哥哥是爽约了十香而来到四糸奈这里吧？这是事实吧？」	2005034	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005034	2005	34	1	1	「你啊在说什么啊！」	2005035	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005035	2005	35		1	我想反驳玩偶的发言但被十香抓紧了嘴边。	2005036	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005036	2005	36	四糸奈	1	「呀～呢～对不起呢，这都是怪四糸奈太过充满魅力了呢。」	2005037	modle/bust/bust_10301	bust_10301.model.json	5	id1_tuzi;4|id1	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2005037	2005	37	四糸奈	1	「并不是说十香酱太过份了唷。」	2005038	1	1	5	0	0	1	0	0	0	1	1	4	0	id_look_9	1	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2005038	2005	38	四糸奈	1	「只是对舍弃了十香酱而投向四糸奈的%s也很难怪责啊。」	2005039	modle/bust/bust_10301	bust_10301.model.json	5	id1_tuzi;4|id1	0	1	0	0	0	modle/bust/bust_10104	bust_10104.model.json	4	id_pose_1	id_look_13	1	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2005039	2005	39		1	终于，十香放开了捏在我脸上的手。	2005040	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005040	2005	40	夜刀神十香	1	「吵死了！闭嘴闭嘴闭嘴！不可以啊！这种事不可以啊！」	2005041	1	1	5	0	0	1	0	0	0	1	1	4	id_pose_2	id_look_13	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	sound/bgm/date_005.mp3	0	0
2005041	2005	41	四糸奈	1	「就算你说不可以也没办法哦。」	2005042	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005042	2005	42	四糸奈	1	「你看你看，%s君也很清楚的说了唷，十香酱是没人要的孩子。」	2005043	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005043	2005	43		1	啪！十香瞬间抓起了玩偶的胸口。	2005044	modle/bust/bust_10301	bust_10301.model.json	5	dialog_cry	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005044	2005	44		1	小小的玩偶很容易就从少女手上脱落，被十香取走。	2005045	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005045	2005	45	夜刀神十香	1	「我不是没人要的孩子！%s……%s对我，说了可以待在这里啊！」	2005046	1	1	5	0	0	1	0	0	0	1	1	4	id_pose_9	id_look_1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005046	2005	46	夜刀神十香	1	「不能再忍受你继续愚弄我了！喂！你为什么不说话呢！？」	2005047	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005047	2005	47		1	四糸奈的脸色也变得苍白，脸上密密麻麻的流起冷汗。	2005048	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005048	2005	48		1	呼吸看起来很急促，指尖也战战兢兢地颤抖起来。	2005049	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005049	2005	49	四糸奈	1	「还给我……拜托你……」	2005050	modle/bust/bust_10301	bust_10301.model.json	5	dialog_fear	0	1	modle/bust/bust_103_eff	bust_eff.model.json	id_sweat	1	1	4	0	0	1	0	0	0	0	0	0	0	0	sound/role/sisinai/YOSHINO_05.mp3	0	1	1.3	0	0	0	0	0	0
2005050	2005	50		1	从昨天相遇以来，我还是第一次听见她本来的声音呢。	2005051	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005051	2005	51	夜刀神十香	1	「%s说过会照顾我的！」	2005052	1	1	5	0	0	1	0	0	0	1	1	4	id_pose_2	id_look_9	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005052	2005	52		1	想要取回被十香双手高高举起的玩偶，四糸奈跳了起来。	2005053	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005053	2005	53	五河琴里	1	「在干什么呢%s。连四糸奈的精神状态都开始动摇了唷。快点阻止她吧！」	2005054	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	effect/dianhua/dianhua	dianhua	0	0	1	1	0	0	0	sound/bgm/date_004.mp3	0	0
2005054	2005	54	1	1	「十香，可以把这个还给她吗？」	2005055	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005055	2005	55		1	十香听见我的话后，一副愕然的样子睁大了眼睛。	2005056	1	1	5	0	0	1	0	0	0	1	1	4	id_pose_2	id_look_7	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005056	2005	56	夜刀神十香	1	「果然……我不可以待在这里吗……%s更喜欢那个小女孩……」	2005057	1	1	5	0	0	1	0	0	0	1	1	4	id_pose_2	id_look_7	1	0	0	0	0	0	0	0	0	sound/role/shixiang/TOUKA_31.mp3	0	1	1	0	0	0	0	0	0
2005057	2005	57	1	1	「不对，我不是那个意思啊。」	2005058	1	1	5	0	0	1	0	0	0	1	1	4	0	id_look_13	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005058	2005	58		1	我想要向十香解释，此时四糸奈高举右手，然后往下一挥。	2005059	1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2005059	2005	59	四糸奈	1			1	1	5	0	0	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	sound/role/sisinai/YOSHINO_46.mp3	0	1	1.2	0	0	0	sound/bgm/date_002.mp3	video/cg_bingjie.mp4	0
2007001	2007	1		1	学校今天放假，我正好出门买点东西。	2007002	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_jiejiao.png	1	2	0	0	sound/bgm/date_002.mp3	0	0
2007002	2007	2		1	走向商店街的路途中，我发现了曾经见过的背影。	2007003	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007003	2007	3	1	1	「四糸奈？」	2007004	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007004	2007	4		1	我深呼吸了一口气，慢慢的走近四糸奈的方向。	2007005	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007005	2007	5	1	1	「你怎么了？」	2007006	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007006	2007	6		1	四糸奈完全不说话，我也不知道要怎么办。	2007007	modle/bust/bust_10301	bust_10301.model.json	2	dialog_cry	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007007	2007	7		1	不过她今天看起来怪怪的，和上一次见面不一样。	2007008-2007009-2007010	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007008	2007	8	1	1	「你左手上玩偶呢？」	2007011	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_jiejiao.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007009	2007	9	1	1	「请问…玩偶同学哪里去了？」	2007011	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_jiejiao.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007010	2007	10	1	1	「你是在寻找你的玩偶吗？」	2007011	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_jiejiao.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007011	2007	11	四糸奈	1	四糸奈戒备地盯视着我这边。	2007012	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007012	2007	12		1	她伤心地抽泣着，准备把手举高。	2007013	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007013	2007	13	1	1	「等等！停……停下来啊！我有什么可以帮你吗？」	2007014	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007014	2007	14		1	四糸奈战战兢兢地开始窥看我。	2007015	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007015	2007	15	1	1	「果然在找玩偶吗？」	2007016	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007016	2007	16		1	四糸奈用力地不断点头。	2007017-2007018-2007019	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007017	2007	17	1	1	「请让我帮你一起寻找吧！」	2007020	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_jiejiao.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007018	2007	18	1	1	「其实我也不知道它在哪里啊。」	2007020	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_jiejiao.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007019	2007	19	1	1	「其实我也是玩偶啊！玩我吧！」	2007020	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_jiejiao.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007020	2007	20	四糸奈	1	我说完后，四糸奈睁大了含着泪水的眼睛。	2007021	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007021	2007	21	1	1	「哎……算了。你的玩偶，在哪里和什么时候不见了呢？」	2007022	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007022	2007	22		1	四糸奈很犹豫地把视线游离后，慢慢张开了淡红的嘴巴。	2007023	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007023	2007	23	四糸奈	1	「昨天被很可怕的人们，攻击之后……注意到的时候，已经……不见了。」	2007024	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007024	2007	24	1	1	「昨天，被AST袭击了吗？」	2007025	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007025	2007	25	五河琴里	1	「我从这边派出摄影机了，尽可能在和她沟通的时候顺便进行搜索。」	2007026	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua/dianhua	dianhua	0	0	1	1.2	0	0	0	0	0	0
2007026	2007	26	1	1	「那么，一起找吧，四糸奈。」	2007027	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007027	2007	27	四糸奈	1	「我是……四糸乃，不是四糸奈。四糸奈是我的朋友……」	2007028	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007028	2007	28	1	1	「原来是四糸乃？」	2007029	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007029	2007	29	1	1	「你好鸢一。抱歉了，今天是要……」	2007030	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_huanghunjiedao.png	1	2	0	0	sound/bgm/date_002.mp3	0	0
2007030	2007	30		1	后面的话已经不知道该怎么说了	2007031	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007031	2007	31		1	没错现在我正在到访鸢一折纸的自宅所在的公寓。	2007032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007032	2007	32		1	琴里发现是折纸返回基地前拾起了并带走了玩偶。	2007033	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007033	2007	33		1	为了能取回它，我在几天前向鸢一进行了请求，成功被邀请到家里。	2007034	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007034	2007	34		1	说起来只是取回一个玩偶。没想到Ratatoskr已经有6个工作人员已经全部送院了。	2007035	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007035	2007	35	鸢一折纸	1	「请用」	2007036	modle/bust/bust_10203	bust_10203.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhezhijia.png	1	2	0	0	0	0	0
2007036	2007	36		1	我坐在鸢一家的客厅里四处打量，她递给我一杯热茶。	2007037	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007037	2007	37	1	1	「啊，嗯，谢谢你？！」	2007038	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007038	2007	38	1	1	「呃呕！？水……水……！」	2007039	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007039	2007	39		1	鸢一折纸突然跨坐在我身上，我的视线开始从模糊变清晰。	2007040	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhezhijia.png	1	2	0	0	0	0	0
2007040	2007	40	鸢一折纸	1	「交换条件」	2007041	modle/bust/bust_10203	bust_10203.model.json	2	id_favor1	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	sound/bgm/date_002.mp3	video/cg_zhezhifushen.mp4	0
2007041	2007	41	1	1	「啊……？」	2007042	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007042	2007	42	鸢一折纸	1	「在这里退下的话，我有一个要求，希望你能无条件答应。」	2007043-2007044	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007043	2007	43		1	「都答应！一定答应！」	2007045	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhezhijia.png	1	0	0	0	sound/bgm/date_002.mp3	0	0
2007044	2007	44		1	「什么事？」	2007045	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhezhijia.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007045	2007	45	鸢一折纸	1	「你称呼夜刀神十香为[十香]。」	2007046	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhezhijia.png	1.2	0	0	0	sound/bgm/date_002.mp3	0	0
2007046	2007	46	1	1	「没错。」	2007047	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007047	2007	47	鸢一折纸	1	「但是你却称呼我为[鸢一],这是非常不平等，我希望你也能叫我折纸。」	2007048	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007048	2007	48	1	1	「可以！」	2007049	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007049	2007	49	鸢一折纸	1	折纸如约从我身上起来，她转身离开了客厅。	2007050	modle/bust/bust_10203	bust_10203.model.json	2	id_pose_5	id_look_2	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007050	2007	50	1	1	「折纸。你要到哪里去？」	2007051	1	1	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	0	0	0	0	0	0
2007051	2007	51	鸢一折纸	1	「洗澡。」	2007052	modle/bust/bust_10203	bust_10203.model.json	0	id_pose_2	id_look_2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2007052	2007	52		1	对了！这不就是寻找四糸奈的[机会]吗？！		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008001	2008	1		1	到访鸢一宅最大的目标，大致上已经完成了。	2008002	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_huanghunjiedao.png	1	2	0	0	sound/bgm/date_002.mp3	0	0
2008002	2008	2		1	但是我其实还有一个个人的目的……	2008003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008003	2008	3		1	我想和折纸谈一谈关于精灵的事。	2008004	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008004	2008	4		1	但是突然响起的[警报声]打断了我们的谈话。	2008005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008005	2008	5	1	1	「怎么了？这个是？」	2008006	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008006	2008	6	五河琴里	1	「你听到警报了吗？是四糸乃哦。」	2008007	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua/dianhua	dianhua	0	0	1	1	0	0	0	0	0	0
2008007	2008	7	五河琴里	1	「说起来，精灵出现的时候你在干什么呢？」	2008008	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
2008008	2008	8	五河琴里	1	「在鸢一折纸房间里呆了很长时间……」	2008009	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
2008009	2008	9	1	1	「我是被设置在玄关的粘鸟胶抓住了。」	2008010	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008010	2008	10	五河琴里	1	「能阻止四糸乃的就有你和那个玩偶哟，能做到吗？」	2008011	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua/dianhua	dianhua	0	0	1	1	0	0	0	0	0	0
2008011	2008	11	1	1	「当然！地址给我，我现在马上赶过去。」	2008012	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008012	2008	12	五河琴里	1	「很好，在你的正右方，沿着大路一直走。」	2008013	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua/dianhua	dianhua	0	0	1	1	0	0	0	0	0	0
2008013	2008	13	1	1	「嗯，了解！」	2008014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008014	2008	14		1	琴里的指示刚结束，我从远处看见了笨重的身影。	2008015	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008015	2008	15		1	我用叫破喉咙的声音大叫着。	2008016	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008016	2008	16	1	1	「四糸乃！——」	2008017	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008017	2008	17		1	笨重的兔子蹲下后，紧贴在它背上的四糸乃抬起头不断抽泣。	2008018-2008019-2008020	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.3	0	0	0	0	0	0
2008018	2008	18		1	「喔，四糸乃，很久不见了。」	2008021	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_huanghunjiedao.png	1.3	0	0	0	sound/bgm/date_002.mp3	0	0
2008019	2008	19		1	「四糸乃，还记得我吗？」	2008021	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_huanghunjiedao.png	1.3	0	0	0	sound/bgm/date_002.mp3	0	0
2008020	2008	20		1	「四糸乃看这边，我找你很久了。」	2008021	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_huanghunjiedao.png	1.3	0	0	0	sound/bgm/date_002.mp3	0	0
2008021	2008	21	四糸乃	1	「%s先生！」	2008022	modle/bust/bust_10301	bust_10301.model.json	2	dialog_like	0	1.1	modle/bust/bust_103_eff	bust_eff.model.json	id_sun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.3	0	0	0	0	0	0
2008022	2008	22	1	1	「四糸乃，有一件东西想要交给你。」	2008023	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.3	0	0	0	0	0	0
2008023	2008	23	五河琴里	1	「%s！%s！」	2008024	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua/dianhua	dianhua	0	0	1	1.3	0	0	0	sound/bgm/date_004.mp3	0	0
2008024	2008	24		1	琴里在耳机里急促地呼唤我！	2008025	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.3	0	0	0	0	0	0
2008025	2008	25	1	1	「怎么了？」	2008026	modle/bust/bust_10301	bust_10301.model.json	2	dialog_fear	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2008026	2008	26	日下部燎子	1	「那里的少年，请迅速从那位少女身边离开，那里很危险啊。」	2008027	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	sound/bgm/date_004.mp3	0	0
2008027	2008	27	AST成员	1	「雷射网展开完成，和β机，γ机的结合已确认。」	2008028	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
