刷怪ID	关卡备注（策划看）	关卡备注（策划看）	怪物ID	朝向	怪池ID(怪池ID+怪池刷出怪物数量)	等级（通过skillEffect触发的怪物等级跟随召唤者）	波次	刷怪器类型(1-常规，即现有类型；2-循环，3-定时，4-极限)	刷怪轮数(以所有波次刷完为1轮)	定时(循环刷怪，极限刷怪的下一轮怪刷出的等待时间；定时刷怪刷出下一轮怪的间隔时间)	刷怪暂停条件类型(1-击杀能力检测，2-数量上限检测)	刷怪暂停条件类型参数(击杀能力检测填间隔时间，单位秒；数量上限检测填存活怪物数量上限)	刷怪位置（1随机刷新，2地图中心刷新，3地图左侧刷新，4地图右侧刷新）	是否预警	助战角色是否出现（0或不配时不刷新助战角色。1刷新助战角色）
3000207		无尽副本层数69		2		82	1	1	1				1	0	
3000208		无尽副本层数70	40009-40002-40003	2		84	1	1	1				4	1	
3000209		无尽副本层数70		2		84	1	1	1				1	0	
3000210		无尽副本层数70		2		84	1	1	1				1	0	
3000211		无尽副本层数71		2	{10201:2,10201:2}	85	1	1	1				1	0	
3000212		无尽副本层数71		2	{10202:1,10101:1}	85	1	3	2	1000			1	0	
3000213		无尽副本层数71		2	{10203:2,10101:2}	85	1	4	2	1250			1	1	
3000214		无尽副本层数72		2	{10401:2,10301:2}	87	1	1	1				1	0	
3000215		无尽副本层数72		2	{10402:1,10302:1}	87	1	3	2	1000			1	0	
3000216		无尽副本层数72		2	{10403:2,10303:2}	87	1	4	2	1250			1	1	
3000217		无尽副本层数73		2	{10201:2,10202:1,10203:1,10101:2,}	89	1	1	1				1	0	
3000218		无尽副本层数73		2	{10101:2,10202:1,10203:1,10501:1}	89	1	1	1				1	1	
3000219		无尽副本层数73		2		89	1	1	1				1	0	
3000220		无尽副本层数74		2	{10301:1,10401:1,10302:1,10402:1,10303:1,10403:1}	91	1	1	1				1	0	
3000221		无尽副本层数74		2	{10401:1,10402:1,10303:1}	91	1	3	2	1500			1	1	
3000222		无尽副本层数74		2		91	1	1	1				1	0	
3000223		无尽副本层数75		2	{10201:2,10301:2}	93	1	1	1				1	0	
3000224		无尽副本层数75		2	{10202:1,10402:3}	93	1	1	1				1	0	
3000225		无尽副本层数75		2	{10203:2,10403:2}	93	1	4	2	1250			1	1	
3000226		无尽副本层数76		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	94	1	1	1				1	0	
3000227		无尽副本层数76		2	{10301:1,10402:2,10303:1,10501:1}	94	1	1	1				1	1	
3000228		无尽副本层数76		2		94	1	1	1				1	0	
3000229		无尽副本层数77		2	{10101:2,10401:2}	96	1	1	1				1	0	
3000230		无尽副本层数77		2	{10202:1,10402:1}	96	1	3	3	1000			1	0	
3000231		无尽副本层数77		2	{10203:2,10403:2}	96	1	4	2	1250			1	1	
3000232		无尽副本层数78		2	{10201:2,10202:1,10203:1,10101:2}	98	1	1	1				1	0	
3000233		无尽副本层数78		2	{10401:1,10402:1,10303:1}	98	1	3	2	1500			1	1	
3000234		无尽副本层数78		2		98	1	1	1				1	0	
3000235		无尽副本层数79		2	{10201:2,10202:1,10203:1,10303:2}	100	1	1	1				1	0	
3000236		无尽副本层数79		2	{10101:2,10202:1,10203:1}	100	1	4	10	1250	1	6000	1	1	
3000237		无尽副本层数79		2		100	1	1	1				1	0	
3000238		无尽副本层数80	40010-40002-40003	2		102	1	1	1				4	1	
3000239		无尽副本层数80		2		102	1	1	1				1	0	
3000240		无尽副本层数80		2		102	1	1	1				1	0	
3000241		无尽副本层数81		2	{10201:2,10101:2}	104	1	1	1				1	0	
3000242		无尽副本层数81		2	{10202:2,10101:2}	104	1	1	1				1	1	
3000243		无尽副本层数81		2	{10203:1,10101:1}	104	1	3	3	1500			1	0	
3000244		无尽副本层数82		2	{10401:2,10301:2}	106	1	1	1				1	0	
3000245		无尽副本层数82		2	{10402:1,10302:1}	106	1	3	2	1000			1	0	
3000246		无尽副本层数82		2	{10403:2,10303:2}	106	1	4	2	1250			1	1	
3000247		无尽副本层数83		2	{10201:2,10401:1,10402:1,10303:2}	108	1	1	1				1	0	
3000248		无尽副本层数83		2	{10101:2,10202:1,10203:1,10501:1}	108	1	1	1				1	1	
3000249		无尽副本层数83		2		108	1	1	1				1	0	
3000250		无尽副本层数84		2	{10101:2,10401:2}	110	1	1	1				1	0	
3000251		无尽副本层数84		2	{10102:2,10402:2}	110	1	4	1	1250			1	0	
3000252		无尽副本层数84		2	{10203:1,10303:1}	110	1	3	3	1500			1	1	
3000253		无尽副本层数85		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	112	1	1	1				1	0	
3000254		无尽副本层数85		2	{10201:2,10202:1,10203:1,10101:2}	112	1	4	2	1250			1	1	
3000255		无尽副本层数85		2		112	1	1	1				1	0	
3000256		无尽副本层数86		2	{10101:2,10201:2,10202:2}	114	1	1	1				1	0	
3000257		无尽副本层数86		2	{10101:2,10201:2,10203:2}	114	1	1	1				1	0	
3000258		无尽副本层数86		2	{10101:2,10201:2,10202:1,10203:1}	114	1	1	1				1	1	
3000259		无尽副本层数87		2	{10401:2,10402:2,10303:2}	116	1	1	1				1	0	
3000260		无尽副本层数87		2	{10301:1,10402:2,10303:1,10501:1}	116	1	1	1				1	1	
3000261		无尽副本层数87		2		116	1	1	1				1	0	
3000262		无尽副本层数88		2	{10101:2,10203:2}	118	1	1	1				1	0	
3000263		无尽副本层数88		2	{10101:1,10202:1}	118	1	3	3	1250			1	0	
3000264		无尽副本层数88		2	{10201:2,10102:2,10103:1}	118	1	4	2	1250			1	1	
3000265		无尽副本层数89		2	{10401:2,10402:2,10303:2}	120	1	1	1				1	0	
3000266		无尽副本层数89		2	{10401:1,10402:1,10303:1}	120	1	4	10	1250		6000	1	1	
3000267		无尽副本层数89		2		120	1	1	1				1	0	
3000268		无尽副本层数90	40010-40002-40003	2		122	1	1	1				4	1	
3000269		无尽副本层数90		2		122	1	1	1				1	0	
3000270		无尽副本层数90		2		122	1	1	1				1	0	
3000271		无尽副本层数91		2	{10401:2,10301:2}	124	1	1	1				1	0	
3000272		无尽副本层数91		2	{10402:1,10302:1}	124	1	3	2	1000			1	0	
3000273		无尽副本层数91		2	{10403:2,10303:2}	124	1	4	2	1250			1	1	
3000274		无尽副本层数92		2	{10201:4,10102:2}	127	1	1	1				1	0	
3000275		无尽副本层数92		2	{10101:1,10203:1}	127	1	3	2	750			1	0	
3000276		无尽副本层数92		2	{10101:2,10201:2,10203:1,10202:1}	127	1	1	1				1	1	
3000277		无尽副本层数93		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	129	1	1	1				1	0	
3000278		无尽副本层数93		2	{10201:2,10102:1,10103:1,10501:1}	129	1	1	1				1	1	
3000279		无尽副本层数93		2		129	1	1	1				1	0	
3000280		无尽副本层数94		2	{10201:2,10101:2}	131	1	1	1				1	0	
3000281		无尽副本层数94		2	{10202:1,10101:1}	131	1	3	3	1250			1	0	
3000282		无尽副本层数94		2	{10203:2,10101:2}	131	1	4	2	1250			1	1	
3000283		无尽副本层数95		2	{10301:1,10401:1}	133	1	3	2	500			1	0	
3000284		无尽副本层数95		2	{10302:1,10402:1}	133	1	3	2	500			1	0	
3000285		无尽副本层数95		2	{10303:2,10403:2}	133	1	4	2	1250			1	1	
3000286		无尽副本层数96		2	{10201:2,10202:1,10203:1,10101:2}	136	1	1	1				1	0	
3000287		无尽副本层数96		2	{10301:1,10402:2,10303:1,10501:1}	136	1	1	1				1	1	
3000288		无尽副本层数96		2		136	1	1	1				1	0	
3000289		无尽副本层数97		2	{10101:2,10202:2}	138	1	1	1				1	0	
3000290		无尽副本层数97		2	{10101:1,10201:1}	138	1	3	2	750			1	0	
3000291		无尽副本层数97		2	{10203:1,10101:1}	138	1	3	3	500			1	1	
3000292		无尽副本层数98		2	{10301:2,10402:2}	140	1	1	1				1	0	
3000293		无尽副本层数98		2	{10303:2,10403:2}	140	1	1	1				1	0	
3000294		无尽副本层数98		2	{10401:2,10402:2,10303:2}	140	1	1	1				1	1	
3000295		无尽副本层数99		2	{10101:2,10202:1,10203:1}	143	1	1	1				1	0	
3000296		无尽副本层数99		2	{10401:1,10402:1,10303:2}	143	1	4	10	1250	1	6000	1	1	
3000297		无尽副本层数99		2		143	1	1	1				1	0	
3000298		无尽副本层数100	40010-40002-40003	2		145	1	1	1				4	1	
3000299		无尽副本层数100		2		145	1	1	1				1	0	
3000300		无尽副本层数100		2		145	1	1	1				1	0	
3000301		无尽副本层数101		2	{10101:2,10102:1,10203:1}	101	1	1	1				1	0	
3000302		无尽副本层数101		2	{10101:2,10201:2,10103:2}	101	1	1	1				1	1	
3000303		无尽副本层数101		2		101	1	1	1				1	0	
3000304		无尽副本层数102		2	{10101:4,10202:2}	102	1	1	1				1	0	
3000305		无尽副本层数102		2	{10201:2,10103:2}	102	1	1	1				1	0	
3000306		无尽副本层数102		2	{10101:4,10202:1,10203:1}	102	1	1	1				1	1	
3000307		无尽副本层数103		2	{10301:4,10401:2}	103	1	1	1				1	0	
3000308		无尽副本层数103		2	{10301:4,10401:2}	103	1	1	1				1	1	
3000309		无尽副本层数103		2		103	1	1	1				1	0	
3000310		无尽副本层数104		2	{10303:3,10403:1}	104	1	1	1				1	0	
3000311		无尽副本层数104		2	{10301:2,10402:2}	104	1	1	1				1	0	
3000312		无尽副本层数104		2	{10303:4,10401:2}	104	1	1	1				1	1	
3000313		无尽副本层数105		2	{10402:2,10303:2}	105	1	1	1				1	0	
3000314		无尽副本层数105		2	{10302:2,10402:2}	105	1	1	1				1	0	
3000315		无尽副本层数105		2	{10401:2,10303:4}	105	1	1	1				1	1	
3000316		无尽副本层数106		2	{10101:4,10202:1,10203:1}	106	1	1	1				1	0	
3000317		无尽副本层数106		2	{10103:2,10203:2,10501:1}	106	1-1-1-1-2	1	1				1	0-0-0-0-1	
3000318		无尽副本层数106		2		106	1	1	1				1	0	
3000319		无尽副本层数107		2	{10301:2,10402:2}	107	1	1	1				1	0	
3000320		无尽副本层数107		2	{10302:2,10403:2}	107	1	1	1				1	0	
3000321		无尽副本层数107		2	{10401:2,10302:2,10303:2}	107	1	1	1				1	1	
3000322		无尽副本层数108		2	{10101:4,10202:1,10203:1}	108	1	1	1				1	0	
3000323		无尽副本层数108		2	{10101:2,10201:2,10102:1,10103:1}	108	1	1	1				1	1	
3000324		无尽副本层数108		2		108	1	1	1				1	0	
3000325		无尽副本层数109		2	{10301:2,10401:2}	109	1	1	1				1	0	
3000326		无尽副本层数109		2	{10302:2,10402:2}	109	1	1	1				1	0	
3000327		无尽副本层数109		2	{10303:3:10403:1}	109	1	4	10	1250	1	6000	1	1	
3000328		无尽副本层数110	40010-40002-40003	2		110	1	1	1				4	1	
3000329		无尽副本层数110		2		110	1	1	1				1	0	
3000330		无尽副本层数110		2		110	1	1	1				1	0	
3000331		无尽副本层数111		2	{10101:2,10203:2}	111	1	1	1				1	0	
3000332		无尽副本层数111		2	{10201:2,10102:2}	111	1	1	1				1	0	
3000333		无尽副本层数111		2	{10101:4,10202:2}	111	1	1	1				1	1	
3000334		无尽副本层数112		2	{10301:4,10401:2}	112	1	1	1				1	0	
3000335		无尽副本层数112		2	{10303:3,10403:1}	112	1	1	1				1	0	
3000336		无尽副本层数112		2	{10301:4,10402:2}	112	1	1	1				1	1	
3000337		无尽副本层数113		2	{10101:2,10102:2,10203:2}	113	1	1	1				1	0	
3000338		无尽副本层数113		2	{10401:1,10302:1,10303:1}	113	1	3	2	2000			1	1	
3000339		无尽副本层数113		2		113	1	1	1				1	0	
3000340		无尽副本层数114		2	{10102:2,10201:2}	114	1	1	1				1	0	
3000341		无尽副本层数114		2	{10101:2,10203:2}	114	1	1	1				1	0	
3000342		无尽副本层数114		2	{10101:4,10202:2}	114	1	1	1				1	1	
3000343		无尽副本层数115		2	{10301:2,10402:2,10303:2}	115	1	1	1				1	0	
3000344		无尽副本层数115		2	{10302:4,10501:1}	115	1-1-1-1-2	1	1				1	0-0-0-0-1	
3000345		无尽副本层数115		2		115	1	1	1				1	0	
3000346		无尽副本层数116		2	{10401:2,10303:2}	116	1	1	1				1	0	
3000347		无尽副本层数116		2	{10101:2,10201:2,10103:2}	116	1	1	1				1	0	
3000348		无尽副本层数116		2	{10101:4,10202:2}	116	1	1	1				1	1	
3000349		无尽副本层数117		2	{10301:2,10401:2}	117	1	1	1				1	0	
3000350		无尽副本层数117		2	{10302:1,10402:1}	117	1	3	4	1500	2	6	1	1	
3000351		无尽副本层数117		2		117	1	1	1				1	0	
3000352		无尽副本层数118		2	{10101:2,10203:2}	118	1	1	1				1	0	
3000353		无尽副本层数118		2	{10101:4,10202:2}	118	1	1	1				1	0	
3000354		无尽副本层数118		2	{10101:2,10201:2,10103:2}	118	1	1	1				1	1	
3000355		无尽副本层数119		2	{10301:2,10402:2,10303:2}	119	1	1	1				1	0	
3000356		无尽副本层数119		2	{10303:3,10403:1}	119	1	4	10	1250	1	6000	1	1	
3000357		无尽副本层数119		2		119	1	1	1				1	0	
3000358		无尽副本层数120	40010-40002-40003	2		120	1	1	1				4	1	
3000359		无尽副本层数120		2		120	1	1	1				1	0	
3000360		无尽副本层数120		2		120	1	1	1				1	0	
3000361		无尽副本层数121		2	{10101:3,10202:1,10203:1}	121	1	1	1				1	0	
3000362		无尽副本层数121		2	{10101:3,10202:1,10203:1}	121	1	1	1				1	0	
3000363		无尽副本层数121		2	{10101:1,10201:2,10102:1,10103:1}	121	1	1	1				1	1	
3000364		无尽副本层数122		2	{10401:2,10302:2,10303:2}	122	1	1	1				1	0	
3000365		无尽副本层数122		2	{10301:1,10402:1,10303:1}	122	1	4	2	1250			1	1	
3000366		无尽副本层数122		2		122	1	1	1				1	0	
3000367		无尽副本层数123		2	{10401:2,10302:2}	123	1	1	1				1	0	
3000368		无尽副本层数123		2	{10302:2,10403:2}	123	1	1	1				1	0	
3000369		无尽副本层数123		2	{10301:2,10402:2,10303:2}	123	1	1	1				1	1	
3000370		无尽副本层数124		2	{10102:2,10201:2}	124	1	1	1				1	0	
3000371		无尽副本层数124		2	{10101:4,10203:2}	124	1	1	1				1	0	
3000372		无尽副本层数124		2	{10102:2,10501:1}	124	1	1	1				1	1	
3000373		无尽副本层数125		2	{10302:2,10303:2,10402:1,10403:1}	125	1	1	1				1	0	
3000374		无尽副本层数125		2	{10301:2,10401:1}	125	1	3	2	2000			1	1	
3000375		无尽副本层数125		2		125	1	1	1				1	0	
3000376		无尽副本层数126		2	{10101:2,10202:2}	126	1	1	1				1	0	
3000377		无尽副本层数126		2	{10401:2,10302:2}	126	1	1	1				1	0	
3000378		无尽副本层数126		2	{10101:4,10202:1,10203:1}	126	1	1	1				1	1	
3000379		无尽副本层数127		2	{10101:2,10201:2,10202:2}	127	1	1	1				1	0	
3000380		无尽副本层数127		2	{10101:4,10203:2}	127	1	1	1				1	1	
3000381		无尽副本层数127		2		127	1	1	1				1	0	
3000382		无尽副本层数128		2	{10301:1}	128	1	3	4	1250			1	0	
3000383		无尽副本层数128		2	{10302:1,10402:1}	128	1	3	3	1500			1	0	
3000384		无尽副本层数128		2	{10303:1,10403:1}	128	1	3	3	1250			1	1	
3000385		无尽副本层数129		2	{10101:4,10202:1,10203:1}	129	1	1	1				1	0	
3000386		无尽副本层数129		2	{10101:2,10201:2,10103:2}	129	1	4	10	1250	1	6000	1	1	
3000387		无尽副本层数129		2		129	1	1	1				1	0	
3000388		无尽副本层数130	40010-40002-40003	2		130	1	1	1				4	1	
3000389		无尽副本层数130		2		130	1	1	1				1	0	
3000390		无尽副本层数130		2		130	1	1	1				1	0	
3000391		无尽副本层数131		2	{10101:2,10202:2}	131	1	1	1				1	0	
3000392		无尽副本层数131		2	{10101:2,10203:2}	131	1	1	1				1	0	
3000393		无尽副本层数131		2	{10101:2,10201:2,10102:1,10103:1}	131	1	1	1				1	1	
3000394		无尽副本层数132		2	{10301:2,10401:2}	132	1	1	1				1	0	
3000395		无尽副本层数132		2	{10302:2,10402:2}	132	1	1	1				1	0	
3000396		无尽副本层数132		2	{10303:3,10403:1}	132	1	1	1				1	1	
3000397		无尽副本层数133		2	{10101:3,10201:1,10202:1,10203:1}	133	1	1	1				1	0	
3000398		无尽副本层数133		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	133	1	1	1				1	1	
3000399		无尽副本层数133		2		133	1	1	1				1	0	
3000400		无尽副本层数134		2	{10101:3,10201:1,10203:2}	134	1	1	1				1	0	
3000401		无尽副本层数134		2	{10101:2,10202:2,10501:1}	134	1	1	1				1	1	
3000402		无尽副本层数134		2		134	1	1	1				1	0	
3000403		无尽副本层数135		2	{10302:2,10402:2}	135	1	1	1				1	0	
3000404		无尽副本层数135		2	{10303:2,10403:2}	135	1	1	1				1	0	
3000405		无尽副本层数135		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	135	1	1	1				1	1	
3000406		无尽副本层数136		2	{10301:1,10401:1}	136	1	3	4	750			1	0	
3000407		无尽副本层数136		2	{10101:3,10201:1,10202:1,10203:1}	136	1	1	1				1	1	
3000408		无尽副本层数136		2		136	1	1	1				1	0	
3000409		无尽副本层数137		2	{10101:2,10202:2}	137	1	1	1				1	0	
3000410		无尽副本层数137		2	{10201:1,10102:1}	137	1	3	3	750			1	0	
3000411		无尽副本层数137		2	{10101:2,10203:2}	137	1	4	2	1250			1	1	
3000412		无尽副本层数138		2	{10301:2,10401:2}	138	1	1	1				1	0	
3000413		无尽副本层数138		2	{10302:1,10402:1}	138	1	3	2	750			1	0	
3000414		无尽副本层数138		2	{10303:2,10403:2}	138	1	1	1				1	1	
3000415		无尽副本层数139		2	{10101:3,10201:1,10202:1,10203:1}	139	1	1	1				1	0	
3000416		无尽副本层数139		2	{10401:1,10402:2,10403:1}	139	1	4	10	1250	1	6000	1	1	
3000417		无尽副本层数139		2		139	1	1	1				1	0	
3000418		无尽副本层数140	40010-40002-40003	2		140	1	1	1				4	1	
3000419		无尽副本层数140		2		140	1	1	1				1	0	
3000420		无尽副本层数140		2		140	1	1	1				1	0	
3000421		无尽副本层数141		2	{10101:2,10201:2}	141	1	1	1				1	0	
3000422		无尽副本层数141		2	{10101:2,10202:2}	141	1	1	1				1	0	
3000423		无尽副本层数141		2	{10101:3,10201:1,10203:2}	141	1	1	1				1	1	
3000424		无尽副本层数142		2	{10101:3,10201:1,10202:1,10203:1}	142	1	1	1				1	0	
3000425		无尽副本层数142		2	{10101:3,10201:1,10202:1,10203:1}	142	1	4	2	1250			1	1	
3000426		无尽副本层数142		2		142	1	1	1				1	0	
3000427		无尽副本层数143		2	{10101:3,10201:1,10202:1,10203:1}	143	1	1	1				1	0	
3000428		无尽副本层数143		2	{10201:2,10102:1,10103:1,10501:1}	143	1	1	1				1	1	
3000429		无尽副本层数143		2		143	1	1	1				1	0	
3000430		无尽副本层数144		2	{10301:2,10401:2}	144	1	1	1				1	0	
3000431		无尽副本层数144		2	{10302:2,10402:2}	144	1	1	1				1	0	
3000432		无尽副本层数144		2	{10303:2,10403:1,10301:2,10401:1}	144	1	1	1				1	1	
3000433		无尽副本层数145		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	145	1	1	1				1	0	
3000434		无尽副本层数145		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	145	1	4	2	1250			1	1	
3000435		无尽副本层数145		2		145	1	1	1				1	0	
3000436		无尽副本层数146		2	{10101:1,10201:1}	146	1	3	2	750			1	0	
3000437		无尽副本层数146		2	{10101:1,10202:1}	146	1	3	2	750			1	0	
3000438		无尽副本层数146		2	{10101:1,10203:1}	146	1	3	3	1000			1	1	
3000439		无尽副本层数147		2	{10101:1,10201:3,10102:1,10103:1}	147	1	1	1				1	0	
3000440		无尽副本层数147		2	{10101:3,10201:1,10202:1,10203:1}	147	1	4	2	1250			1	1	
3000441		无尽副本层数147		2		147	1	1	1				1	0	
3000442		无尽副本层数148		2	{10301:1,10401:1}	148	1	3	2	750			1	0	
3000443		无尽副本层数148		2	{10302:1,10402:1}	148	1	3	2	750			1	0	
3000444		无尽副本层数148		2	{10303:1,10403:1}	148	1	3	3	1000			1	1	
3000445		无尽副本层数149		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	149	1	1	1				1	0	
3000446		无尽副本层数149		2	{10401:1,10402:1,10303:2}	149	1	4	10	1250	1	6000	1	1	
3000447		无尽副本层数149		2		149	1	1	1				1	0	
3000448		无尽副本层数150	40010-40002-40003	2		150	1	1	1				4	1	
3000449		无尽副本层数150		2		150	1	1	1				1	0	
3000450		无尽副本层数150		2		150	1	1	1				1	0	
3000451		无尽副本层数151		2	{10101:2,10201:2}	151	1	1	1				1	0	
3000452		无尽副本层数151		2	{10101:1,10202:1}	151	1	3	2	750			1	0	
3000453		无尽副本层数151		2	{10101:1,10203:1}	151	1	3	3	1250			1	1	
3000454		无尽副本层数152		2	{10301:2,10401:2}	152	1	1	1				1	0	
3000455		无尽副本层数152		2	{10302:1,10402:1}	152	1	3	2	750			1	0	
3000456		无尽副本层数152		2	{10402:3,10303:3}	152	1	1	1				1	1	
3000457		无尽副本层数153		2	{10101:3,10201:1,10202:1,10203:1}	153	1	1	1				1	0	
3000458		无尽副本层数153		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	153	1	4	2	1250			1	1	
3000459		无尽副本层数153		2		153	1	1	1				1	0	
3000460		无尽副本层数154		2	{10101:2,10201:2}	154	1	1	1				1	0	
3000461		无尽副本层数154		2	{10202:2,10203:1,10101:3}	154	1	1	1				1	0	
3000462		无尽副本层数154		2	{10202:1,10203:2,10101:3}	154	1	1	1				1	1	
3000463		无尽副本层数155		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	155	1	1	1				1	0	
3000464		无尽副本层数155		2	{10301:1,10402:2,10303:1,10501:1}	155	1	1	1				1	1	
3000465		无尽副本层数155		2		155	1	1	1				1	0	
3000466		无尽副本层数156		2	{10201:2,10102:1,10103:1}	156	1	3	2	1250			1	0	
3000467		无尽副本层数156		2	{10401:2,10302:1,10303:1}	156	1	3	2	1250			1	0	
3000468		无尽副本层数156		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	156	1	1	1				1	1	
3000469		无尽副本层数157		2	{10102:1,10103:1,10201:4}	157	1	1	1				1	0	
3000470		无尽副本层数157		2	{10401:2,10302:2,10303:2}	157	1	4	2	1250			1	1	
3000471		无尽副本层数157		2		157	1	1	1				1	0	
3000472		无尽副本层数158		2	{10201:1,10202:1,10101:1,10102:1}	158	1	1	1				1	0	
3000473		无尽副本层数158		2	{10401:1,10402:1,10301:1,10302:1}	158	1	1	1				1	0	
3000474		无尽副本层数158		2	{10203:1:10101:1}	158	1	3	3	1250			1	1	
3000475		无尽副本层数159		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	159	1	1	1				1	0	
3000476		无尽副本层数159		2	{10101:2,10202:1,10203:1}	159	1	4	10	1250	1	6000	1	1	
3000477		无尽副本层数159		2		159	1	1	1				1	0	
3000478		无尽副本层数160	40010-40002-40003	2		160	1	1	1				4	1	
3000479		无尽副本层数160		2		160	1	1	1				1	0	
3000480		无尽副本层数160		2		160	1	1	1				1	0	
3000481		无尽副本层数161		2	{10401:2,10303:3,10403:1}	161	1	1	1				1	0	
3000482		无尽副本层数161		2	{10301:1,10402:2}	161	1	3	2	1500			1	1	
3000483		无尽副本层数161		2		161	1	1	1				1	0	
3000484		无尽副本层数162		2	{10201:2,10202:2}	162	1	1	1				1	0	
3000485		无尽副本层数162		2	{10203:2}	162	1	3	3	1250			1	0	
3000486		无尽副本层数162		2	{10201:2,10202:1,10203:1,10101:2}	162	1	1	1				1	1	
3000487		无尽副本层数163		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	163	1	1	1				1	0	
3000488		无尽副本层数163		2	{10401:2,10302:1,10303:1,10501:1}	163	1	1	1				1	1	
3000489		无尽副本层数163		2		163	1	1	1				1	0	
3000490		无尽副本层数164		2	{10101:2,10202:2}	164	1	1	1				1	0	
3000491		无尽副本层数164		2	{10301:2,10402:2,10303:1,10403:1}	164	1	1	1				1	0	
3000492		无尽副本层数164		2	{10101:1,10203:1}	164	1	3	3	1500			1	1	
3000493		无尽副本层数165		2	{10401:2,10301:2}	165	1	1	1				1	0	
3000494		无尽副本层数165		2	{10402:2,10302:2}	165	1	4	1	1250			1	0	
3000495		无尽副本层数165		2	{10403:1,10303:1}	165	1	3	3	1500			1	1	
3000496		无尽副本层数166		2	{10201:1,10202:1,10203:1,10301:1,10302:1,10303:1}	166	1	1	1				1	0	
3000497		无尽副本层数166		2	{10101:1,10102:1,10103:1,10401:1,10402:1,10403:1}	166	1	4	2	1250			1	1	
3000498		无尽副本层数166		2		166	1	1	1				1	0	
3000499		无尽副本层数167		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	167	1	1	1				1	0	
3000500		无尽副本层数167		2	{10101:1,10202:2,10103:1,10501:1}	167	1	1	1				1	1	
3000501		无尽副本层数167		2		167	1	1	1				1	0	
3000502		无尽副本层数168		2	{10201:2,10101:2}	168	1	1	1				1	0	
3000503		无尽副本层数168		2	{10202:1,10101:1}	168	1	3	2	1000			1	0	
3000504		无尽副本层数168		2	{10203:1,10101:1}	168	1	3	3	1500			1	1	
3000505		无尽副本层数169		2	{10301:1,10401:1,10402:2,10303:2}	169	1	1	1				1	0	
3000506		无尽副本层数169		2	{10401:1,10302:1,10303:1}	169	1	4	10	1250	1	6000	1	1	
3000507		无尽副本层数169		2		169	1	1	1				1	0	
3000508		无尽副本层数170	40010-40002-40003	2		170	1	1	1				4	1	
3000509		无尽副本层数170		2		170	1	1	1				1	0	
3000510		无尽副本层数170		2		170	1	1	1				1	0	
3000511		无尽副本层数171		2	{10201:2,10201:2}	171	1	1	1				1	0	
3000512		无尽副本层数171		2	{10202:1,10101:1}	171	1	3	2	1000			1	0	
3000513		无尽副本层数171		2	{10203:2,10101:2}	171	1	4	2	1250			1	1	
3000514		无尽副本层数172		2	{10401:2,10301:2}	172	1	1	1				1	0	
3000515		无尽副本层数172		2	{10402:1,10302:1}	172	1	3	2	1000			1	0	
3000516		无尽副本层数172		2	{10403:2,10303:2}	172	1	4	2	1250			1	1	
3000517		无尽副本层数173		2	{10201:2,10202:1,10203:1,10101:2,}	173	1	1	1				1	0	
3000518		无尽副本层数173		2	{10101:2,10202:1,10203:1,10501:1}	173	1	1	1				1	1	
3000519		无尽副本层数173		2		173	1	1	1				1	0	
3000520		无尽副本层数174		2	{10301:1,10401:1,10302:1,10402:1,10303:1,10403:1}	174	1	1	1				1	0	
3000521		无尽副本层数174		2	{10401:1,10402:1,10303:1}	174	1	3	2	1500			1	1	
3000522		无尽副本层数174		2		174	1	1	1				1	0	
3000523		无尽副本层数175		2	{10201:2,10301:2}	175	1	1	1				1	0	
3000524		无尽副本层数175		2	{10202:1,10402:3}	175	1	1	1				1	0	
3000525		无尽副本层数175		2	{10203:2,10403:2}	175	1	4	2	1250			1	1	
3000526		无尽副本层数176		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	176	1	1	1				1	0	
3000527		无尽副本层数176		2	{10301:1,10402:2,10303:1,10501:1}	176	1	1	1				1	1	
3000528		无尽副本层数176		2		176	1	1	1				1	0	
3000529		无尽副本层数177		2	{10101:2,10401:2}	177	1	1	1				1	0	
3000530		无尽副本层数177		2	{10202:1,10402:1}	177	1	3	3	1000			1	0	
3000531		无尽副本层数177		2	{10203:2,10403:2}	177	1	4	2	1250			1	1	
3000532		无尽副本层数178		2	{10201:2,10202:1,10203:1,10101:2}	178	1	1	1				1	0	
3000533		无尽副本层数178		2	{10401:1,10402:1,10303:1}	178	1	3	2	1500			1	1	
3000534		无尽副本层数178		2		178	1	1	1				1	0	
