	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
65607216	2105001	2	{}		100		琴里别过头去，但言语已经开始松动。	1	{}			{}	{}				65607217		1								4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65607217	2105001	2	{}		100	1	「要吃曲奇吗？我去拿一盒曲奇过来。」	1	{}			{}	{}				65607218		1								4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65607218	2105001	2	{}		100	五河琴里	「不用，我去拿！」	1	{}			{}	{}				65607219		1			id_pose_14		id_look_10			4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65607219	2105001	2	{}		100		琴里看穿了我的小伎俩，拒绝和真那面对面坐着。	1	{}			{}	{}				65701108		1								4	{}	1.1	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608102	2105001	2	{}		100	崇宫真那	「正巧路过，从窗户里看到了哥哥。」	1	{}			{}	{}				65608103		1			id_pose_13		id_look_1			4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608103	2105001	2	{}		100	崇宫真那	「不愧是我的亲生哥哥，我们一定是有心灵感应！」	1	{}			{}	{}				65608104		1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608104	2105001	2	{}		100	崇宫真那	「没想到竟然能在这里遇到，血缘真是神奇啊！」	1	{}			{}	{}				65608105		1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608105	2105001	2	{}		100		真那越说越兴奋，琴里的脸色却越来越难看。	1	{}			{}	{}				65608106		1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608106	2105001	2	{}		100	五河琴里	「真是巧啊，不过今天哥哥是特地约我出来的哦。」	1	{}			{}	{}				65608107		1			id_pose_1		id_look_4			4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608107	2105001	2	{}		100		琴里对我称呼突然从“%s”变成了“哥哥”。	1	{}			{}	{}				65608108		1								4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608108	2105001	2	{}		100		还特地用了一种温柔可爱的语气……	1	{}			{}	{}				65608109		1								4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608109	2105001	2	{}		100		这是故意的吧？是要炫耀么？	1	{}			{}	{}				65608110		1								4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608110	2105001	2	{}		100	崇宫真那	「约了义妹却遇到了亲身妹妹，果然还是血缘的胜利啊。」	1	{}			{}	{}				65608111		1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608111	2105001	2	{}		100	五河琴里	「哼！说到底%s没有约你就是了。」	1	{}			{}	{}				65608112		1			id_pose_5		id_look_1			4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608112	2105001	2	{}		100		真那嘟起了嘴，琴里则是得逞地歪着头。	1	{}			{}	{}				65608113		1								4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608113	2105001	2	{}		100	崇宫真那	「我……我是最近忙，哥哥以后也会约我的！」	1	{}			{}	{}				65608114		1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608114	2105001	2	{}		100	五河琴里	「哼，没有我的允许，他绝对不可以约别的女人。」	1	{}			{}	{}				65608115		1			id_pose_6		id_look_9			4	{}	1.12	1								5	{}	1.1	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608115	2105001	2	{}		100	崇宫真那	「什么啊！」	1	{}			{}	{}				65707101-65707201	5	1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65707101	2105001	2	{}		100		「真那要自己照顾自己啊。」	1	{}			{}	{}				65707102	1	10504			id_pose_6		id_look_9			4	{}	1.1	10604			idle					5	{}	1.1	1									{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65707201	2105001	2	{}		100		「对了，真那最近很忙么？」	1	{}			{}	{}				65608202	1	10504			id_pose_6		id_look_10			4	{}	1.1	10604			idle					5	{}	1.1	1									{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65608202	2105001	2	{}		100	崇宫真那	「啊……那个……我……最近……」	1	{}			{}	{}				65608203	2	10504			id_pose_1		id_look_2			4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608203	2105001	2	{}		100		刚刚还非常开心的真那，突然说话支支吾吾的。	1	{}			{}	{}				65608204		1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608204	2105001	2	{}		100	1	「怎么了？不方便告诉我吗？」	1	{}			{}	{}				65608205		1								4	{}	1.1	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608205	2105001	2	{}		100	崇宫真那	「也不是……%s是我的哥哥嘛，不会不方便，只是……」	1	{}			{}	{}				65608206		1								4	{}	1.09	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608206	2105001	2	{}		100		真那攥着自己的衣角，眼神四处游移。	1	{}			{}	{}				65608207		1								4	{}	1.09	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608207	2105001	2	{}		100	崇宫真那	「最近……我的工作有点忙……」	1	{}			{}	{}				65608208		1								4	{}	1.08	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608208	2105001	2	{}		100	1	「工作？真那不是应该在上学吗？」	1	{}			{}	{}				65608209		1								4	{}	1.08	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608209	2105001	2	{}		100	崇宫真那	「啊啊……对，上学也很忙。」	1	{}			{}	{}				65608210		1								4	{}	1.07	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608210	2105001	2	{}		100	1	「这样啊？那现在你和谁住在一起呢？」	1	{}			{}	{}				65608211		1								4	{}	1.07	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65608211	2105001	2	{}		100	崇宫真那	「……和……同事……住在……合宿的公司。」	1	{}			{}	{}				65708101-65708201	5	1								4	{}	1.06	1								5	{}	1.12	1									{}										1		{}																	{}	{}					{}	{}		{}		
65708101	2105001	2	{}		100		「真那要自己照顾自己啊。」	1	{}			{}	{}				65707102	1	10504			id_pose_1		id_look_2			4	{}	1.06	10604			idle					5	{}	1.1	1									{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65708201	2105001	2	{}		100		「让妹妹这么辛苦，是哥哥不好。」	1	{}			{}	{}				65707202	1	10504			id_pose_1		id_look_2			4	{}	1.06	10604			idle					5	{}	1.1	1									{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65701102	2105001	2	{}		100	五河琴里	「为什么突然要陪我去了？」	1	{}			{}	{}				65701103		1			id_pose_1		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701103	2105001	2	{}		100		琴里看我的眼神突然变得犀利起来。	1	{}			{}	{}				65701104		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701104	2105001	2	{}		100	五河琴里	「刚刚你摸了一下耳朵吧？是Ratatoskr的命令？」	1	{}			{}	{}				65701105		1			id_pose_1		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701105	2105001	2	{}		100		糟糕，琴里开启福尔摩斯侦探模式了。	1	{}			{}	{}				65701106		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701106	2105001	2	{}		100		我没有否认，琴里生气地拍桌子站起来。	1	{}			{}	{}				65701107		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701107	2105001	2	{}		100	五河琴里	「没有必要！」	1	{}			{}	{}				65701108		1			id_pose_1		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701108	2105001	2	{}		100		琴里头也不回地走向了面包店后厨。	1	{}			{}	{}				65701109	2	10504								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701109	2105001	2	{}		100	1	「糟糕，琴里肯定是生气了。我要追过去吗？」	1	{}			{}	{}				65701110		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701110	2105001	2	{}		100	村雨令音	「确实心情值下降了，等琴里回来再帮忙吧。」	1	{}			{}	{}				65701111		1								2	{}	1.5										{}											{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65701111	2105001	2	{}		100		琴里手里端着一小盘曲奇走来。	1	{}			{}	{}				65701112		1			id_pose_2		id_look_4			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701112	2105001	2	{}		100	五河琴里	「白痴，我就说这种小事情……哇！」	1	{}			{}	{}				1065701113		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
1065701113	2105001		{}					1	{}			{}	{}				65701113											{}											{}											{}							scene/bg/bg_mianbaodian.png	2			-1	{}																	{}	{}					{}	{}		{}		
65701113	2105001	2	{}		100		大概是因为面包店地面的水渍。	1	{}			{}	{}				65701114		1								2	{}	1.5										{}											{}										1		{}							date_cg_33	6									{}	{}					{}	{}		{}		
65701114	2105001	2	{}		100		琴里脚底一滑，身体重心不稳。	1	{}			{}	{}				65701115		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701115	2105001	2	{}		100		我看见她整个身体都向前倾倒。	1	{}			{}	{}				65701116		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701116	2105001	2	{}		100	五河琴里	「啊！~曲奇。」	1	{}			{}	{}				65701117		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701117	2105001	2	{}		100		琴里手中的曲奇脱离瓷盘，全部向外飞散。	1	{}			{}	{}				65701118		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701118	2105001	2	{}		100	1	「琴里！小心啊！」	1	{}			{}	{}				65701119		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701119	2105001	2	{}		100		琴里瞪大了眼睛要想抓住空中的曲奇饼干。	1	{}			{}	{}				1065701120		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
1065701120	2105001		{}					1	{}			{}	{}				65701120											{}											{}											{}							scene/bg/bg_mianbaodian.png	2			-1	{}																	{}	{}					{}	{}		{}		
65701120	2105001	2	{}		100	五河琴里	「可恶啊！」	1	{}			{}	{}				65701121		1			id_pose_11		id_look_3			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701121	2105001	2	{}		100		我急速跑到琴里面前，她正好飞扑到我的怀里。	1	{}			{}	{}				65701122		1			id_pose_11		id_look_11			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701122	2105001	2	{}		100	1	「没事吧琴里？有摔伤吗？」	1	{}			{}	{}				65701123		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701123	2105001	2	{}		100		琴里脸颊绯红，还有些茫然失措。	1	{}			{}	{}				65701124		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701124	2105001	2	{}		100	五河琴里	「%s，那个……曲奇。」	1	{}			{}	{}				65701125		1			id_pose_11		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701125	2105001	2	{}		100		琴里指向散落一地的曲奇。	1	{}			{}	{}				65701126		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701126	2105001	2	{}		100	1	「那种东西怎么样都好啦。你没事就行了。」	1	{}			{}	{}				65701127		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701127	2105001	2	{}		100	五河琴里	「抱歉。」	1	{}			{}	{}				65701128		1			id_pose_11		id_look_11			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701128	2105001	2	{}		100	1	「只要我可爱的妹妹没有事，别的都没关系。」	1	{}			{}	{}				65701129		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701129	2105001	2	{}		100		琴里倒在我怀里，我扶着她的肩膀。	1	{}			{}	{}				65701130		1			id_pose_10		id_look_12			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701130	2105001	2	{}		100		妹妹软软的身体上有些熟悉的香气。	1	{}			{}	{}				65701131		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701131	2105001	2	{}		100		虽然差一点摔倒，把我吓出一身冷汗。	1	{}			{}	{}				65701132		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701132	2105001	2	{}		100		但是妹妹的飞扑真可爱啊。	1	{}			{}	{}						1								2	{}	1.5										{}											{}										1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":20},{"id":540036,"num":1}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10}]}}				1	{}	{}		{}		
65701202	2105001	2	{}		100		我向店员要了一盒牛奶。	1	{}			{}	{}				65701203		1			id_pose_2		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701203	2105001	2	{}		100	1	「琴里，热牛奶可以暖胃哦。」	1	{}			{}	{}				65701204		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701204	2105001	2	{}		100	五河琴里	「啊，放在桌上吧。」	1	{}			{}	{}				65701205		1			id_pose_2		id_look_4			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701205	2105001	2	{}		100	1	「趁热喝吧。」	1	{}			{}	{}				65701206		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701206	2105001	2	{}		100	五河琴里	「为什么突然变得这么殷勤？」	1	{}			{}	{}				65701207		1			id_pose_3		id_look_5			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701207	2105001	2	{}		100	五河琴里	「不会是Ratatoskr的指导吧？」	1	{}			{}	{}				65701208		1			id_pose_3		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701208	2105001	2	{}		100		琴里旋转着手里的棒棒糖，玩味地看着我。	1	{}			{}	{}				65701209		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701209	2105001	2	{}		100	1	「……不……不是……其实是。」	1	{}			{}	{}				65701210		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701210	2105001	2	{}		100	五河琴里	「你说谎的时候就说口齿不清。」	1	{}			{}	{}				65701211		1			id_pose_1		id_look_11			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701211	2105001	2	{}		100	五河琴里	「而且喜欢摸脸。」	1	{}			{}	{}				65701212		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701212	2105001	2	{}		100		突然被琴里戳穿，我赶紧把手放下。	1	{}			{}	{}				65701213		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701213	2105001	2	{}		100	1	「不愧是我妹妹……很了解哥哥啊。」	1	{}			{}	{}				65701214		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701214	2105001	2	{}		100	五河琴里	「你是逃不过我的眼睛的。」	1	{}			{}	{}				65701215		1			id_pose_1		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701215	2105001	2	{}		100	1	「哟！没想到琴里这么喜欢观察我。」	1	{}			{}	{}				65701216		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65701216	2105001	2	{}		100	1	「哥哥很高兴啊！来！干杯。」	1	{}			{}	{}				65701217		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
