	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效路径	特效动画	循环特效路径	循环特效动画	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	自动下一句	是否回忆	是否旁白	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
28604215	2104001	2	{}		100		狂三递给我一个搅蛋器。	1	{}			{}	{}					28604216		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28604216	2104001	2	{}		100	1	「是！没问题，请放心交给我吧。」	1	{}			{}	{}					28604217		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28604217	2104001	2	{}		100		经过一段时间忙碌后，黑森林蛋糕终于顺利出炉。	1	{}			{}	{}					28604218		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28604218	2104001	2	{}		100		我们回到座位上，开始享用我们的作品。	1	{}			{}	{}					28604219		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28604219	2104001	2	{}		100	时崎狂三	「 %s 同学，尝尝好吃吗？」	1	{}			{}	{}					28604220		1			id_pose_7		id_look_2	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_20.mp3								1					{}	{}					{}	{}		{}		
28604220	2104001	2	{}		100		狂三看起来很有自信的样子，我试着吃了一口。	1	{}			{}	{}					28704101-28704201-28704301	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28605101	2104001	2	{}		100		通知琴里，让她支开十香。	1	{}			{}	{}					28605102	3	10404			id_pose_1		id_look_1			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3										1					{}	{}					{}	{}		{}		
28605201	2104001	2	{}		100		躲起来，不让十香发现。	1	{}			{}	{}					28605202	3	10404			id_pose_1		id_look_1			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3										1					{}	{}					{}	{}		{}		
28605301	2104001	2	{}		100		坐在座位上，假装什么也没有发生。	1	{}			{}	{}					28605302	3	10404			id_pose_1		id_look_1			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3										1					{}	{}					{}	{}		{}		
28605102	2104001	2	{}		100	1	「喂，琴里，十香竟然出现在面包店外，怎么回事？」	1	{}			{}	{}					28605103											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605103	2104001	2	{}		100	五河琴里	「我给了她面包店的代金券，她现在就在那边？」	1	{}			{}	{}					28605104											{}											{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}																{}	{}					{}	{}		{}		
28605104	2104001	2	{}		100	1	「就在门外，越走越近了。」	1	{}			{}	{}					28605105											{}											{}	1.2										{}	1.2			1	1								1		{}																{}	{}					{}	{}		{}		
28605105	2104001	2	{}		100	五河琴里	「全员，动员一切，让“公主”先远离面包店。」	1	{}			{}	{}					28605106											{}											{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}																{}	{}					{}	{}		{}		
28605106	2104001	2	{}		100		我听见琴里在耳麦里大声命令，不过时间恐怕已经来不及了。	1	{}			{}	{}					28605107											{}											{}	1.2										{}	1.2			1	1								1		{}																{}	{}					{}	{}		{}		
28605107	2104001	2	{}		100		十香推开了面包店的大门。	1	{}			{}	{}					28605108	2										{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605108	2104001	2	{}		100		但她并没有注意到我，直接冲向了柜台。	1	{}			{}	{}					28605109											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605109	2104001	2	{}		100	夜刀神十香	「十个豆粉面包谢谢!」	1	{}			{}	{}					28605110											{}		10104			id_pose_5		id_look_4			2	{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605110	2104001	2	{}		100		十香趴在柜台上，开心地等待她的豆粉面包。	1	{}			{}	{}					28605111											{}		1								2	{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605111	2104001	2	{}		100		正在我庆幸她没有注意到我的同时……	1	{}			{}	{}					28605112											{}		1								2	{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605112	2104001	2	{}		100	殿町宏人	「哎？ %s 你也在这里啊？好巧，咿？狂三也在？」	1	{}			{}	{}					28605113											{}		1								2	{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605113	2104001	2	{}		100		宏人大声打招呼，十香转头就看向我和狂三这边。	1	{}			{}	{}					28605114											{}		1								2	{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605114	2104001	2	{}		100		完蛋了……	1	{}			{}	{}					28605115											{}		1								2	{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605115	2104001	2	{}		100		十香怒气冲冲地跑过来质问我：	1	{}			{}	{}					28605116											{}		1								2	{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605116	2104001	2	{}		100	夜刀神十香	「 %s ！你和狂三在这里做什么？」	1	{}			{}	{}					28705101-28705201	5										{}		1			id_pose_3		id_look_7			2	{}	1.2										{}	1.2												1		{}			sound/role/shixiang/TOUKA_S_06.mp3													{}	{}					{}	{}		{}		
28605202	2104001	2	{}		100	1	「狂三……那个……我们可以换一个位置吗？」	1	{}			{}	{}					28605203											{}											{}	1.2										{}	1.2												1.2		{}																{}	{}					{}	{}		{}		
28605203	2104001	2	{}		100	时崎狂三	「哎？发生什么事了吗？」	1	{}			{}	{}					28605204		10404			id_pose_11		id_look_8	103_eff	id_surprise	2	{}	1.4										{}	1.2										{}	1.2												1.2		{}			sound/role/kuangsan/KURUMI_S_20.mp3								1					{}	{}					{}	{}		{}		
28605204	2104001	2	{}		100	1	「没有没有……就是觉得空调不怎么给力。」	1	{}			{}	{}					28605205		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
28605205	2104001	2	{}		100		我挠了挠头，不好意思地编了一个谎话。	1	{}			{}	{}					28605206		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
28605206	2104001	2	{}		100	1	「我们换到角落接近空调那边可以吗？」	1	{}			{}	{}					28605207		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
28605207	2104001	2	{}		100	时崎狂三	「可以哦~」	1	{}			{}	{}					28605107		1			id_pose_6		id_look_5			2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
28605302	2104001	2	{}		100		我坐在座位上，假装没有看到十香。	1	{}			{}	{}					28605303											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605303	2104001	2	{}		100		移了移桌上装饰用的花瓶，用它遮挡我自己。	1	{}			{}	{}					28605304											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28605304	2104001	2	{}		100		“叮……”面包店的风铃声响起。	1	{}			{}	{}					28605107											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
28701101	2104001	2	{}		100		「狂三的手很冰凉，很柔软。」	1	{}			{}	{}					28701102	1	10404			id_pose_10		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1					{}	{}					{}	{}		{}		
28701201	2104001	2	{}		100		「可以松开手么？」	1	{}			{}	{}					28701202	1	10404			id_pose_10		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									-15	1					{}	{}					{}	{}		{}		
28701102	2104001	2	{}		100		狂三靠得很近，她的呼吸洒在我的脸上。	1	{}			{}	{}					28701103		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701103	2104001	2	{}		100	时崎狂三	「呵啊，如果 %s 同学愿意帮我把手捂暖，我也不介意哦。」	1	{}			{}	{}					28701104		1			id_pose_8		id_look_3	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_10.mp3								1					{}	{}					{}	{}		{}		
28701104	2104001	2	{}		100		我呆在这里，不知道怎么回答她。	1	{}			{}	{}					28701105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701105	2104001	2	{}		100	五河琴里	「可恶，竟然被反套路了……令音快上！」	1	{}			{}	{}					28701106		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28701106	2104001	2	{}		100		店员小姐突然送过来一些冰淇淋蛋糕，我总算是能松懈一下。	1	{}			{}	{}					28701107		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28701107	2104001	2	{}		100	1	「那个……狂三，尝尝冰淇淋蛋糕吧。」	1	{}			{}	{}					28701108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701108	2104001	2	{}		100	时崎狂三	「嗯，很甜呢，和 %s 同学一样。」	1	{}			{}	{}					28701109		1			id_pose_6		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701109	2104001	2	{}		100	1	「和我……一样？」	1	{}			{}	{}					28701110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701110	2104001	2	{}		100		我觉得我大脑里仿佛有一根筋断掉了，不知道怎么回答她。	1	{}			{}	{}					28701111		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701111	2104001	2	{}		100	时崎狂三	「嗯，甜蜜的冰淇淋和我们的约会一样。」	1	{}			{}	{}					28701112		1			id_pose_9		id_look_11	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_11.mp3								1					{}	{}					{}	{}		{}		
28701112	2104001	2	{}		100		接下来的时间里，我被狂三喂了不少甜食。	1	{}			{}	{}					28701113		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701113	2104001	2	{}		100		这次约会我什么情报没拿到，回家被琴里埋怨了好久。	1	{}			{}	{}							1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				3	{}	{}		{}		
28701202	2104001	2	{}		100		我说话的语气有些坚决，导致气氛变得尴尬。	1	{}			{}	{}					28701203		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701203	2104001	2	{}		100	时崎狂三	「抱歉，是我太冒昧了，给你添麻烦了。」	1	{}			{}	{}					28701204		1			id_pose_3		id_look_4	103_eff	id_sweat	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701204	2104001	2	{}		100	1	「不不不，是我的错。我不应该这样和女孩子说话……」	1	{}			{}	{}					28701205		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701205	2104001	2	{}		100	五河琴里	「笨死了，[精灵]心情值下降很多，快想办法。」	1	{}			{}	{}					28701206		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28701206	2104001	2	{}		100	1	「我知道了……」	1	{}			{}	{}					28701207		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28701207	2104001	2	{}		100		恍然间，我从玻璃窗里瞥见一个熟悉的身影。	1	{}			{}	{}					28701208		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28701208	2104001	2	{}		100		竟然是十香！怪不得脑海里突然响起了预警……	1	{}			{}	{}					28605101-28605201-28605301	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702101	2104001	2	{}		100		「狂三为什么要转来我们学校呢？」	1	{}			{}	{}					28702102	3	10404			id_pose_10		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1					{}	{}					{}	{}		{}		
28702201	2104001	2	{}		100		「狂三为什么要公开自己“[精灵]”的身份？」	1	{}			{}	{}					28702202	3	10404			id_pose_10		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									-5	1					{}	{}					{}	{}		{}		
28702102	2104001	2	{}		100		狂三愣了一下，停止了正在装蛋糕的动作。	1	{}			{}	{}					28702103		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702103	2104001	2	{}		100		她转过头，似笑非笑地看着我。	1	{}			{}	{}					28702104		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702104	2104001	2	{}		100	时崎狂三	「当然是因为你啊。」	1	{}			{}	{}					28702105		1			id_pose_8		id_look_3	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_16.mp3								1					{}	{}					{}	{}		{}		
28702105	2104001	2	{}		100	1	「我？……」	1	{}			{}	{}					28702106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702106	2104001	2	{}		100		不知道为什么，我只觉得一股寒意，从脊椎窜上大脑。	1	{}			{}	{}					28702107		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702107	2104001	2	{}		100	五河琴里	「果然……她是冲着你来的。」	1	{}			{}	{}					28702108		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28702108	2104001	2	{}		100	1	「怎么办？琴里……我……」	1	{}			{}	{}					28702109		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28702109	2104001	2	{}		100	五河琴里	「别紧张，问她怎么知道你的。」	1	{}			{}	{}					28702110		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28702110	2104001	2	{}		100		我努力保持冷静，但已经能听见自己的心跳声了。」	1	{}			{}	{}					28702111		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28702111	2104001	2	{}		100	1	「那个……狂三之前……是怎么知道我的呢？」	1	{}			{}	{}					28702112		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702112	2104001	2	{}		100		狂三拿着刀，将蛋糕切开，我盯着刀刃，越来越紧张。	1	{}			{}	{}					28702113		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702113	2104001	2	{}		100		空气中弥漫着尴尬，狂三擦了擦刀上的奶油。	1	{}			{}	{}					28702114		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702114	2104001	2	{}		100	时崎狂三	「这个嘛……因为我是[精灵]啊~」	1	{}			{}	{}					28702115		1			id_pose_7		id_look_2			2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_01.mp3								1					{}	{}					{}	{}		{}		
28702115	2104001	2	{}		100	1	「即使是[精灵]也……」	1	{}			{}	{}					28702116		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702116	2104001	2	{}		100	时崎狂三	「 %s 你，一定知道[精灵]的秘密吧。」	1	{}			{}	{}					28702117		1			id_pose_11		id_look_8	103_eff	id_surprise	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702117	2104001	2	{}		100	五河琴里	「小心回答。」	1	{}			{}	{}					28801101-28801201	5	1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28702202	2104001	2	{}		100	时崎狂三	「因为即便这样说也没有关系。」	1	{}			{}	{}					28702203		1			id_pose_2		id_look_2			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702203	2104001	2	{}		100	1	「怎么会没有关系呢？」	1	{}			{}	{}					28702204		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702204	2104001	2	{}		100	时崎狂三	「因为真正知道“[精灵]”存在的人，很少。」	1	{}			{}	{}					28702205		1			id_pose_4		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702205	2104001	2	{}		100	1	「但如果是AST的话，你会被杀死的！」	1	{}			{}	{}					28702206		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28702206	2104001	2	{}		100	时崎狂三	「啊啦啊啦，是在担心我吗？」	1	{}			{}	{}					28702207		1			id_pose_3		id_look_4	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_15.mp3								1					{}	{}					{}	{}		{}		
