id	任务描述	任务描述2	任务类型（1主线任务 2日常任务 3成就 4活动任务 5活跃度奖励 6七日签到 7次日奖励 8 十香活动任务）	日常任务开放等级	重置类型（1.不会重置2.每天重置）	内容类型（1.指定副本关卡 2.其他）	客户端排序	任务名称	任务名称2	icon	icon底板颜色	icon气泡颜色	颜色备注	任务类型标签（主线使用）	接取条件id（关联事件表）	接取参数	完成条件id（关联事件表）	完成参数	需要进度	完成奖励	任务描述3	跳转界面	完成结果（1.被后置任务替换。2.保留此任务，出现后置任务）	继承进度的任务id	是否开启	有效时间(单位为天，-1为永久生效）
80003	1320552	累计消耗10个1级经验道具	3		1	2	214	1310552	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	2004	{"itemId":510101,"exclude":10013}	10	{500002:10}			2		0	-1
80004	1320553	累计消耗20个1级经验道具	3		1	2	215	1310553	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	2004	{"itemId":510101,"exclude":10013}	20	{500002:10}			2		0	-1
80005	1320554	连续登陆2天	3		1	2	216	1310554	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	3002		2	{500002:10}			2		0	-1
80006	1320555	连续登陆3天	3		1	2	217	1310555	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	3002		3	{500002:10}			2		0	-1
80007	1320556	拥有5个好友	3		1	2	218	1310556	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	7001		5	{500002:10}			2		0	-1
80008	1320557	拥有10个好友	3		1	2	219	1310557	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	7001		10	{500002:10}			2		0	-1
80009	1320558	任意灵装等级达到10级	3		1	2	220	1310558	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	8002		10	{500002:10}			2		0	-1
80010	1320559	任意灵装等级达到20级	3		1	2	221	1310559	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	8002		20	{500002:10}			2		0	-1
80011	1320560	拥有2套灵装	3		1	2	222	1310560	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	2005		2	{500002:10}			2		0	-1
80012	1320561	拥有3套灵装	3		1	2	223	1310561	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	2005		3	{500002:10}			2		0	-1
80013	1320562	达成3次3星通关	3		1	2	224	1310562	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	9003	{"star":3,"duntype":1}	3	{500002:10}			2		0	-1
80014	1320563	达成5次3星通关	3		1	2	225	1310563	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	9003	{"star":3,"duntype":1}	5	{500002:10}			2		0	-1
80015	1320564	拾取过2种不同的道具	3		1	2	226	1310564	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	9006	{"duntype":1}	2	{500002:10}			2		0	-1
80016	1320565	拾取过3种不同的道具	3		1	2	227	1310565	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	9006	{"duntype":1}	3	{500002:10}			2		0	-1
80017	1320566	累计改名3次	3		1	2	228	1310566	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	11002		3	{500002:10}			2		0	-1
80018	1320567	累计改名5次	3		1	2	229	1310567	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	11002		5	{500002:10}			2		0	-1
80019	1320568	2个精灵的好感度达到50	3		1	2	230	1310568	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	12001	{"limit":2}	50	{500002:10}			2		0	-1
80020	1320569	3个精灵的好感度达到100	3		1	2	231	1310569	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	12001	{"limit":3}	100	{500002:10}			2		0	-1
80021	1320570	任意英雄达到10级	3		1	2	232	1310570	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	13001		10	{500002:10}			2		0	-1
80022	1320571	任意英雄达到20级	3		1	2	233	1310571	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	13001		20	{500002:10}			2		0	-1
80023	1320572	任意英雄达到突破2级	3		1	2	234	1310572	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	13002		2	{500002:10}			2		0	-1
80024	1320573	任意英雄达到突破3级	3		1	2	235	1310573	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	13002		3	{500002:10}			2		0	-1
80025	1320574	2个英雄达到突破2级	3		1	2	236	1310574	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	13003	{"limitLvl":2}	2	{500002:10}			2		0	-1
80026	1320575	3个英雄达到突破2级	3		1	2	237	1310575	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	13003	{"limitLvl":3}	2	{500002:10}			2		0	-1
80027	1320576	2个建筑达到2级	3		1	2	238	1310576	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	16002	{"limitLvl":2}	2	{500002:10}			2		0	-1
80028	1320577	2个建筑达到3级	3		1	2	239	1310577	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	16002	{"limitLvl":3}	2	{500002:10}			2		0	-1
80029	1320578	累计打工1小时	3		1	2	240	1310578	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	16004	{"timeUnit":4} 	1	{500002:10}			2		0	-1
80030	1320579	累计打工2小时	3		1	2	241	1310579	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	16004	{"timeUnit":4} 	2	{500002:10}			2		0	-1
80031	1320580	在商城购买2次	3		1	2	242	1310580	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	17004		2	{500002:10}			2		0	-1
80032	1320581	在商城购买3次	3		1	2	243	1310581	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	17004		3	{500002:10}			2		0	-1
80033	1320582	洗练2次质点	3		1	2	244	1310581	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	8004		2	{500002:10}			2		0	-1
80034	1320583	洗练3次5星质点	3		1	2	245	1310581	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	8004	{"star":5}	3	{500002:10}			2		0	-1
