刷怪ID	关卡备注（策划看）	关卡备注（策划看）	怪物ID	朝向	怪池ID(怪池ID+怪池刷出怪物数量)	等级（通过skillEffect触发的怪物等级跟随召唤者）	波次	刷怪器类型(1-常规，即现有类型；2-循环，3-定时，4-极限)	刷怪轮数(以所有波次刷完为1轮)	定时(循环刷怪，极限刷怪的下一轮怪刷出的等待时间；定时刷怪刷出下一轮怪的间隔时间)	刷怪暂停条件类型(1-击杀能力检测，2-数量上限检测)	刷怪暂停条件类型参数(击杀能力检测填间隔时间，单位秒；数量上限检测填存活怪物数量上限)	刷怪位置（1随机刷新，2地图中心刷新，3地图左侧刷新，4地图右侧刷新）	是否预警	助战角色是否出现（0或不配时不刷新助战角色。1刷新助战角色）
1002022	2009	第2章简单	1010-1011-1070-1081	2		12	1	2	2	1250			1	1	
1002023	2010	第2章简单	2000-2000-2001-2030-2020-2050	2		12	1	1	1				1	0	
1002024	2010	第2章简单	2040-2040-2021-2021-2060	2		12	1-1-1-1-2	1	1				4	0-0-0-0-1	
1002025	2011	第2章简单		2		0	1	1	1				1	0	
1002026	2011	第2章简单		2		0	1	1	1				1	1	
1002027	2012	第2章简单		2		0	1	1	1				1	0	
1002028	2012	第2章简单		2		0	1	1	1				1	1	
1002029	2013	第2章简单		2		0	1	1	1				1	0	
1002030	2013	第2章简单		2		0	1	1	1				1	0	
1002031	2013	第2章简单		2		0	1	1	1				1	1	
1002032	2014	第2章简单		2		0	1	1	1				1	0	
1002033	2014	第2章简单		2		0	1	1	1				1	0	
1002034	2014	第2章简单		2		0	1	1	1				1	1	
1002035	2015	第2章简单		2		0	1	1	1				1	0	
1002036	2015	第2章简单		2		0	1	1	1				1	0	
1002037	2015	第2章简单		2		0	1-1-1-1-2	1	1				4	0-0-0-0-1	
1102001	2001	第2章困难	2100-2100-2130-2130	2		19	1	1	1				1	0	
1102002	2001	第2章困难	2140-2140-2120-2120	2		19	1	1	1				1	0	
1102003	2001	第2章困难	2101-2101-2150	2		19	1	3	2	1500			1	1	
1102004	2002	第2章困难	2141-2141-2120-2120	2		19	1	1	1				1	0	
1102005	2002	第2章困难	1113-1113-1180	2		19	1	3	100	1750	2	4	1	0	
1102006	2002	第2章困难		2		19	1	1	1				1	1	
1102007	2003	第2章困难	1110-1110-1170-1180	2		21	1	4	1	1250			1	0	
1102008	2003	第2章困难	2140-2140-2100-2100-2120-2150	2		21	1	1	1				1	1	
1102009	2004	第2章困难	2130-2130-2120-2120	2		21	1	1	1				1	0	
1102010	2004	第2章困难	1110-1160-1120-1170	2		21	1	1	1				1	0	
1102011	2004	第2章困难	2140-2140-1150-1150	2		21	1	4	2	1250			1	1	
1102012	2005	第2章困难	2130-2130-2101-2101-2120-2150	2		21	1	1	1				1	0	
1102013	2005	第2章困难	1160-1160-1170-1170-2160	2		21	1	1	1				4	1	
1102014	2006	第2章困难	2100-2100-1170-1180	2		21	1	1	1				1	0	
1102015	2006	第2章困难	1110-1160-2120-2150	2		21	1	2	2	1250			1	1	
1102016	2007	第2章困难	2130-2130-1121-1151-2120-2120-1161-1161	2		21	1-1-1-1-2-2-2-2	2	100	1250			1	0	
1102017	2007	第2章困难		2		21	1	1	1				1	1	
1102018	2008	第2章困难	1160-1110-1120-1170	2		21	1	1	1				1	0	
1102019	2008	第2章困难	2100-2100-1180-1180-2140-2140-1150-1150	2		21	1-1-1-1-2-2-2-2	1	1				1	1	
1102020	2009	第2章困难	2130-2130-2150-2150	2		22	1	1	1				1	0	
1102021	2009	第2章困难	1110-1170	2		22	1	3	2	1250			1	0	
1102022	2009	第2章困难	2140-2140-1150-1180	2		22	1	4	2	1250			1	1	
1102023	2010	第2章困难	2101-2101-1170-1180	2		22	1	1	1				1	0	
1102024	2010	第2章困难	2130-2130-2120-2120-2140-2140-2160	2		22	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1102025	2011	第2章困难		2		0	1	1	1				1	0	
1102026	2011	第2章困难		2		0	1	1	1				1	1	
1102027	2012	第2章困难		2		0	1	1	1				1	0	
1102028	2012	第2章困难		2		0	1	1	1				1	1	
1102029	2013	第2章困难		2		0	1	1	1				1	0	
1102030	2013	第2章困难		2		0	1	1	1				1	0	
1102031	2013	第2章困难		2		0	1	1	1				1	1	
1102032	2014	第2章困难		2		0	1	1	1				1	0	
1102033	2014	第2章困难		2		0	1	1	1				1	0	
1102034	2014	第2章困难		2		0	1	1	1				1	1	
1102035	2015	第2章困难		2		0	1	1	1				1	0	
1102036	2015	第2章困难		2		0	1	1	1				1	0	
1102037	2015	第2章困难		2		0	1-1-1-1-2	1	1				4	0-0-0-0-1	
1202001	2001	第2章地狱	2230-2230-1221-1221	2		31	1	1	1				1	0	
1202002	2001	第2章地狱	2220-2220-1261-1261	2		31	1	1	1				1	0	
1202003	2001	第2章地狱	2240-2240-1210-1210-1280-1280	2		31	1	1	1				1	1	
1202004	2002	第2章地狱	2230-2230-2220-2220	2		31	1	1	1				1	0	
1202005	2002	第2章地狱	1260-1210-1210-1270-1280	2		31	1	2	2	1250			1	0	
1202006	2002	第2章地狱	2100-2100-1270-1270-1280	2		31	1	1	1				1	1	
1202007	2003	第2章地狱	1221-1221-2240-2240	2		33	1	4	100	1250			1	0	
1202008	2003	第2章地狱		2		33	1	1	1				1	1	
1202009	2004	第2章地狱	2230-2230-2220-2220	2		33	1	1	1				1	0	
1202010	2004	第2章地狱	1211-1211-1270-1270	2		33	1	1	1				1	0	
1202011	2004	第2章地狱	2201-2201-2230-2230-1280-1280	2		33	1	1	1				1	1	
1202012	2005	第2章地狱	2200-2200-2240-2240-2251-2251	2		33	1	1	1				1	0	
1202013	2005	第2章地狱	1211-1261-1281	2		33	1	3	100	2250	2	4	1	1	
1202014	2006	第2章地狱	1211-1211-1270-1270-1280	2		33	1	1	1				1	0	
1202015	2006	第2章地狱	2220-2220-2240-2240-2230-2230	2		33	1	1	1				1	1	
1202016	2007	第2章地狱	2241-2241-2200-2200	2		33	1	1	1				1	0	
1202017	2007	第2章地狱	1263-1263-1251-1251	2		33	1	4	100	1250			1	1	
1202018	2008	第2章地狱	1260-1211-1211-1270-1280	2		33	1	1	1				1	0	
1202019	2008	第2章地狱	2230-2230-2201-2201-2250-2250	2		33	1	1	1				1	1	
1202020	2009	第2章地狱	1211-1211-1271-1271	2		34	1	1	1				1	0	
1202021	2009	第2章地狱	2201-2201-2240-2240-2250-2250	2		34	1	1	1				1	0	
1202022	2009	第2章地狱	2201-2201-1281-1281	2		34	1	2	2	1250			1	1	
1202023	2010	第2章地狱	2230-2230-1251-1251	2		34	1	1	1				1	0	
1202024	2010	第2章地狱	1261-1261-2220-2220-1271-1271-2260	2		34	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1202025	2011	第2章地狱		2		0	1	1	1				1	0	
1202026	2011	第2章地狱		2		0	1	1	1				1	1	
1202027	2012	第2章地狱		2		0	1	1	1				1	0	
1202028	2012	第2章地狱		2		0	1	1	1				1	1	
1202029	2013	第2章地狱		2		0	1	1	1				1	0	
1202030	2013	第2章地狱		2		0	1	1	1				1	0	
1202031	2013	第2章地狱		2		0	1	1	1				1	1	
1202032	2014	第2章地狱		2		0	1	1	1				1	0	
1202033	2014	第2章地狱		2		0	1	1	1				1	0	
1202034	2014	第2章地狱		2		0	1	1	1				1	1	
1202035	2015	第2章地狱		2		0	1	1	1				1	0	
1202036	2015	第2章地狱		2		0	1	1	1				1	0	
1202037	2015	第2章地狱		2		0	1-1-1-1-2	1	1				4	0-0-0-0-1	
1003001	3001	第3章简单	1010-1010-2020-2050-2000-2030	2		12	1	1	1				1	0	
1003002	3001	第3章简单	2001-2001-2040-2040-1021-1051	2		12	1	1	1				1	1	
1003003	3001	第3章简单		2		12	1	1	1				1	0	
1003004	3002	第3章简单	1011-1060-2000-2000	2		12	1	1	1				1	0	
1003005	3002	第3章简单	1010-1010-2040-2040-2020-2020	2		12	1	1	1				1	0	
1003006	3002	第3章简单	2000-2030-1051-1080	2		12	1	4	1	1500			1	1	
1003007	3003	第3章简单	1010-1010-2020-2051	2		12	1	1	1				1	0	
1003008	3003	第3章简单	1021-1071-2001-2001	2		12	1	4	1	1500			1	0	
1003009	3003	第3章简单	2000-2001-1050-1051-2040-2040	2		12	1	1	1				1	1	
1003010	3004	第3章简单	1010-1010-2001-2001-2051-2051	2		12	1	1	1				1	0	
1003011	3004	第3章简单	1010-1010-1081-1081	2		12	1	1	1				1	0	
1003012	3004	第3章简单	2040-2040-1021-1021-1010-1010	2		12	1	1	1				1	1	
1003013	3005	第3章简单	1070-1070-2000-2000	2		13	1	1	1				1	0	
1003014	3005	第3章简单	2040-2040-1011-1011-1050-1080-20001	2		13	1-1-1-1-2-2-2	1	1				4	1	
1003015	3005	第3章简单		2		13									
1003016	3006	第3章简单	1010-1060-2000-2000	2		13	1	1	1				1	0	
1003017	3006	第3章简单	2040-2040-1020-1020	2		13	1	1	1				1	0	
1003018	3006	第3章简单	2000-2000-2001-2031-2020-2051	2		13	1	1	1				1	1	
1003019	3007	第3章简单	1071-1071-2021-2021	2		13	1	1	1				1	0	
1003020	3007	第3章简单	1012-1012-1081	2		13	1	3	100	2750	2	4	1	1	
1003021	3007	第3章简单		2		13	1	1	1				1	0	
1003022	3008	第3章简单	1020-1020-2001-2001-2040-2040	2		17	1	1	1				1	0	
1003023	3008	第3章简单	1011-1011-1080-1080	2		17	1	1	1				1	0	
1003024	3008	第3章简单	2000-2000-1050-1050-2020-2020	2		17	1	1	1				1	1	
1003025	3009	第3章简单	1010-1010-1050-1081	2		17	1	1	1				1	0	
1003026	3009	第3章简单	2030-2030-2020-2020	2		17	1	1	1				1	0	
1003027	3009	第3章简单	2040-2040-1020-1021	2		17	1	4	2	2000			1	1	
1003028	3010	第3章简单	1011-1060-2000-2030	2		17	1	1	1				1	0	
1003029	3010	第3章简单	1020-1020-2040-2040	2		17	1	1	1				1	0	
1003030	3010	第3章简单	2001-2001-2020-2050-1020-1050-50201	2		17	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1103001	3001	第3章困难	1111-1111-1161-1061-2120-2150	2		22	1	2	100	1250			1	0	
1103002	3001	第3章困难		2		22	1	1	1				1	0	
1103003	3001	第3章困难		2		22	1	1	1				1	1	
1103004	3002	第3章困难	2100-2100-1120-1170-2140-2140	2		23	1	1	1				1	0	
1103005	3002	第3章困难	1160-1160-2120-2120	2		23	1	4	1	1250			1	1	
1103006	3002	第3章困难		2		23	1	1	1				1	0	
1103007	3003	第3章困难	2100-2100-1180-1180	2		23	1	1	1				1	0	
1103008	3003	第3章困难	1111-1111-2150-2150	2		23	1	4	2	1500			1	1	
1103009	3003	第3章困难		2		23	1	1	1				1	0	
1103010	3004	第3章困难	2100-2100-1160-1160-2120-2150	2		23	1	1	1				1	0	
1103011	3004	第3章困难	2140-2140-1150-1150	2		23	1	4	2	1750			1	1	
1103012	3004	第3章困难		2		23	1	1	1				1	0	
1103013	3005	第3章困难	1170-1170-2100-2100	2		23	1	1	1				1	0	
1103014	3005	第3章困难	2101-2101-2150-2150-1111-1111-2160	2		23	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1103015	3005	第3章困难		2		23	1	1	1				4	0-0-0-0-1-1-1	
1103016	3006	第3章困难	1160-1160-1120-1120	2		23	1	1	1				1	0	
1103017	3006	第3章困难	2140-2140-2120-2120	2		23	1	1	1				1	0	
1103018	3006	第3章困难	1110-1110-2101-2101-1180-1180	2		23	1	1	1				1	1	
1103019	3007	第3章困难	1160-1160-2121-2121	2		23	1	1	1				1	0	
1103020	3007	第3章困难	2101-2101-1151-1051	2		23	1	1	1				1	0	
1103021	3007	第3章困难	2140-2140-2121-2121	2		23	1	4	100	1000			1	1	
1103022	3008	第3章困难	2101-2130-2120-2150	2		26	1	4	2	1250			1	0	
1103023	3008	第3章困难	2100-2100-1160-1160-1120-1170	2		26	1	4	2	1250			1	1	
1103024	3008	第3章困难		2		26	1	1	1				1	1	
1103025	3009	第3章困难	2140-2140-1121-1151	2		26	1	1	1				1	0	
1103026	3009	第3章困难	2100-2100-1180-1180	2		26	1	2	2	1000			1	1	
1103027	3009	第3章困难		2		26	1	1	1				1	0	
1103028	3010	第3章困难	1160-1160-2120-2120	2		26	1	1	1				1	0	
1103029	3010	第3章困难	1110-1110-1180-1180-1120-1170-50202	2		26	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1103030	3010	第3章困难		2		26	1	1	1				4	0-0-0-0-1-1-1	
1203001	3001	第3章地狱	1263-1263-2221-2221	2		34	1	1	1				1	0	
1203002	3001	第3章地狱	2241-2241-1251-1251	2		34	1	4	100	1250			1	1	
1203003	3001	第3章地狱		2		34	1	1	1				1	0	
1203004	3002	第3章地狱	2201-2201-1270-1270	2		34	1	1	1				1	0	
1203005	3002	第3章地狱	1261-1261-1250-1250	2		34	1	1	1				1	0	
1203006	3002	第3章地狱	1270-1270-2240-2240-2201-2201	2		34	1	1	1				1	1	
1203007	3003	第3章地狱	2201-2201-1281-1281	2		34	1	1	1				1	0	
1203008	3003	第3章地狱	1210-1210-2250-2250-1270-1270-2200-2200	2		34	1-1-1-1-2-2-2-2	1	1				1	1	
1203009	3003	第3章地狱		2		34	1	1	1				1	1	
1203010	3004	第3章地狱	2201-2231-2250	2		34	1	3	100	2750	2	4	1	0	
1203011	3004	第3章地狱		2		34	1	1	1				1	0	
1203012	3004	第3章地狱		2		34	1	1	1				1	1	
1203013	3005	第3章地狱	1260-1260-1221-1251	2		35	1	1	1				1	0	
1203014	3005	第3章地狱	2201-2201-1280-1280-1270-1270-20201	2		35	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1203015	3005	第3章地狱		2		35	1	1	1				4	0-0-0-0-1-1-1	
1203016	3006	第3章地狱	1260-1260-1220-1220-2230-2230	2		35	1	1	1				1	0	
1203017	3006	第3章地狱	2240-2240-1251-1251	2		35	1	4	1	1250			1	1	
1203018	3006	第3章地狱		2		35	1	1	1				1	0	
1203019	3007	第3章地狱	1262-1262-2221-2221	2		35	1	1	1				1	0	
1203020	3007	第3章地狱	1271-1271-2202-2202	2		35	1	4	100	2250			1	1	
1203021	3007	第3章地狱		2		35	1	1	1				1	0	
1203022	3008	第3章地狱	1260-1260-2220-2220	2		38	1	4	2	1250			1	0	
1203023	3008	第3章地狱	1280-1280-2230-2230	2		38	1	4	2	1250			1	1	
1203024	3008	第3章地狱		2		38	1	1	1				1	1	
1203025	3009	第3章地狱	2201-2201-1281-1281	2		38	1	1	1				1	0	
1203026	3009	第3章地狱	1211-1211-2250-2250	2		38	1	1	1				1	0	
1203027	3009	第3章地狱	2240-2240-1211-1211	2		38	1	4	100	1250			1	1	
1203028	3010	第3章地狱	2200-2200-1270-1270	2		38	1	1	1				1	0	
1203029	3010	第3章地狱	1260-1260-2220-2220-2260	2		38	1	1	1				4	1	
1203030	3010	第3章地狱		2		38	1	1	1				4	1	
1004001	4001	第4章简单	1010-1060-2000-2030-1020-1020	2		18	1	1	1				1	0	
1004002	4001	第4章简单	2040-2040-2020-2020-1050-1050	2		18	1	1	1				1	1	
1004003	4001	第4章简单		2		18	1	1	1				1	0	
1004004	4002	第4章简单	1021-1021-2002-2002	2		18	1	1	1				1	0	
1004005	4002	第4章简单	1063-1063-2020-2020	2		18	1	1	1				1	0	
1004006	4002	第4章简单	1051-1051-2041-2041	2		18	1	4	2	1250			1	1	
1004007	4003	第4章简单	2000-2000-2001-2030-1020-1070	2		18	1	1	1				1	0	
1004008	4003	第4章简单	1010-1010-2040-2040-1051-1051	2		18	1	1	1				1	1	
1004009	4003	第4章简单		2		18	1	1	1				1	0	
1004010	4004	第4章简单	1010-1010-1070-1070-2001-2001	2		19	1	1	1				1	0	
1004011	4004	第4章简单	1050-1080-2020-2050	2		19	1	4	2	1500			1	1	
1004012	4004	第4章简单		2		19	1	1	1				1	0	
1004013	4005	第4章简单	2000-2030-1050-1080	2		19	1	1	1				1	0	
1004014	4005	第4章简单	1020-1020-2040-2040	2		19	1	1	1				1	0	
1004015	4005	第4章简单	1010-1060-2020-2050-1050-1080-2060	2		19	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1004016	4006	第4章简单	2020-2050-1061-1011-1011-1011	2		19	1	4	100	1250			1	0	
1004017	4006	第4章简单		2		19	1	1	1				1	0	
1004018	4006	第4章简单		2		19	1	1	1				1	1	
1004019	4007	第4章简单	1010-1060-2000-2030	2		19	1	1	1				1	0	
1004020	4007	第4章简单	1020-1020-2040-2040-2001-2001	2		19	1	1	1				1	0	
1004021	4007	第4章简单	1010-1010-2020-2050-1050-1080	2		19	1	1	1				1	1	
1004022	4008	第4章简单	2000-2000-2001-2001-1070-1070	2		19	1	1	1				1	0	
1004023	4008	第4章简单	1050-2040	2		19	1	3	3	1750			1	1	
1004024	4008	第4章简单		2		19	1	1	1				1	0	
1004025	4009	第4章简单	2021-2021-1061-1061	2		19	1	1	1				1	0	
1004026	4009	第4章简单	1080-1070-2001-2001-2001-2001	2		19	1	1	1				1	0	
1004027	4009	第4章简单	2001-2001-2040-2040-1021-1051	2		19	1	1	1				1	1	
1004028	4010	第4章简单	1010-1060-2020-2050	2		20	1	1	1				1	0	
1004029	4010	第4章简单	2001-2031-1021-1071	2		20	1	1	1				1	0	
1004030	4010	第4章简单	1010-1060-2020-2050-1020-1070-50201	2		20	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1004031	4011	第4章简单	1080-1070-2001-2001	2		20	1	4	2	1250			1	0	
1004032	4011	第4章简单	2020-2020-2040-2040	2		20	1	4	2	1250			1	1	
1004033	4011	第4章简单		2		20	1	1	1				1	1	
1004034	4012	第4章简单	2000-2030-1050-1080	2		20	1	1	1				1	0	
1004035	4012	第4章简单	1020-1070-2020-2050	2		20	1	1	1				1	0	
1004036	4012	第4章简单	1011-1011-1050-1050-2040-2040	2		20	1	1	1				1	1	
1004037	4013	第4章简单	1062-1062-2002-2002	2		22	1	1	1				1	0	
1004038	4013	第4章简单	2041-2041-1021-1021	2		22	1	4	100	1250			1	1	
1004039	4013	第4章简单		2		22	1	1	1				1	0	
1004040	4014	第4章简单	2001-2001-1020-1020-1060-1060	2		22	1	1	1				1	0	
1004041	4014	第4章简单	2040-1050	2		22	1	3	4	1750			1	1	
1004042	4014	第4章简单		2		22	1	1	1				1	0	
1004043	4015	第4章简单	1010-1060-2020-2050	2		22	1	1	1				1	0	
1004044	4015	第4章简单	1010-1010-2000-2030-1020-1070	2		22	1	1	1				1	0	
1004045	4015	第4章简单	2040-2040-1050-1080-2020-2050-20001	2		22	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1104001	4001	第4章困难	1163-1163-2121-2121	2		26	1	1	1				1	0	
1104002	4001	第4章困难	2141-2141-2102-2102-1170-1150	2		26	1	4	100	1500			1	1	
1104003	4001	第4章困难		2		26	1	1	1				1	0	
1104004	4002	第4章困难	1160-1160-2101-2101-2120-2120	2		26	1	1	1				1	0	
1104005	4002	第4章困难	2140-2140-1120-1180	2		26	1	4	1	1500			1	1	
1104006	4002	第4章困难		2		26	1	1	1				1	0	
1104007	4003	第4章困难	1110-1110-2150-2150	2		26	1	1	1				1	0	
1104008	4003	第4章困难	1170-1170-2130-2130	2		26	1	1	1				1	0	
1104009	4003	第4章困难	1150-1180-1110-1110-2140-2140	2		26	1	1	1				1	1	
1104010	4004	第4章困难	1181-1181-2101-2101-2141-2141-1171-1171	2		27	1-1-1-1-2-2-2-2	2	100	1500			1	0	
1104011	4004	第4章困难		2		27	1	1	1				1	0	
1104012	4004	第4章困难		2		27	1	1	1				1	1	
1104013	4005	第4章困难	2130-2130-1120-1120	2		27	1	1	1				1	0	
1104014	4005	第4章困难	1160-1160-2120-2120	2		27	1	1	1				1	0	
1104015	4005	第4章困难	2140-2140-2120-2120-1150-1180-2160	2		27	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1104016	4006	第4章困难	1110-1160-2100-2130-1120-1170	2		27	1	1	1				1	0	
1104017	4006	第4章困难	2101-2101-2101-2101-1180-1180	2		27	1	1	1				1	1	
1104018	4006	第4章困难		2		27	1	1	1				1	0	
1104019	4007	第4章困难	1110-1110-2150-2150	2		29	1	1	1				1	0	
1104020	4007	第4章困难	2140-2140-2100-2100-1120-1170	2		29	1	4	2	1250			1	1	
1104021	4007	第4章困难		2		29	1	1	1				1	0	
1104022	4008	第4章困难	2132-2121	2		29	1	3	100	1500	2	6	1	0	
1104023	4008	第4章困难		2		29	1	1	1				1	0	
1104024	4008	第4章困难		2		29	1	1	1				1	1	
1104025	4009	第4章困难	2100-2101-1180-1181	2		29	1	1	1				1	0	
1104026	4009	第4章困难	1110-1111-2150-2151	2		29	1	1	1				1	0	
1104027	4009	第4章困难	2140-2140-1121-1121	2		29	1	4	1	1250			1	1	
1104028	4010	第4章困难	1160-1160-1170-1170-2101-2101	2		30	1	1	1				1	0	
1104029	4010	第4章困难	1110-1110-1180-1180-2121-2151-20101	2		30	1-1-1-1-2-2-2	1	1				4	0-0-0-0-0-0-1	
1104030	4010	第4章困难		2		30	1	1	1				1	1	
1104031	4011	第4章困难	2140-2140-2101-2101-1120-1170	2		30	1	1	1				1	0	
1104032	4011	第4章困难	1110-1160-2100-2130-1150-1180	2		30	1	4	1	1500			1	1	
1104033	4011	第4章困难		2		30	1	1	1				1	0	
1104034	4012	第4章困难	2100-2100-2150-2150	2		30	1	1	1				1	0	
1104035	4012	第4章困难	1110-1160-1120-1170	2		30	1	1	1				1	0	
1104036	4012	第4章困难	2140-2140-2101-2101-1150-1180	2		30	1	1	1				1	1	
1104037	4013	第4章困难	1111-1111-1170-1170-2121-2151-2101-2101	2		32	1-1-1-1-2-2-2-2	2	4	1250			1	0	
1104038	4013	第4章困难		2		32	1	1	1				1	0	
1104039	4013	第4章困难		2		32	1	1	1				1	1	
1104040	4014	第4章困难	2140-2140-2120-2120	2		32	1	1	1				1	0	
1104041	4014	第4章困难	1110-1160-1150-1180	2		32	1	1	1				1	0	
1104042	4014	第4章困难	1120-1170-2100-2130	2		32	1	4	2	1250			1	1	
1104043	4015	第4章困难	2130-2130-1110-1110	2		32	1	1	1				1	0	
1104044	4015	第4章困难	2140-2140-1120-1120-1150-1180-50202	2		32	1-1-1-1-2-2-2	1	1				4	0-0-0-0-1-1-1	
1104045	4015	第4章困难		2		32	1	1	1				4	0-0-0-0-1-1-1	
1204001	4001	第4章地狱 	1210-1210-2230-2230-1280-1280	2		39	1	1	1				1	0	
1204002	4001	第4章地狱 	2240-2240-1221-1221	2		39	1	4	1	1500			1	1	
1204003	4001	第4章地狱 		2		39	1	1	1				1	0	
1204004	4002	第4章地狱 	1263-1263-2220-2220	2		39	1	1	1				1	0	
1204005	4002	第4章地狱 	1220-1220-2241-2241	2		39	1	1	1				1	0	
1204006	4002	第4章地狱 	2201-1280	2		39	1	3	100	1500	2	6	1	1	
1204007	4003	第4章地狱 	1260-1260-2200-2200-1270-1270	2		39	1	1	1				1	0	
1204008	4003	第4章地狱 	1250-1250-2240-2240	2		39	1	4	2	1250			1	1	
1204009	4003	第4章地狱 		2		39	1	1	1				1	0	
1204010	4004	第4章地狱 	2232-2232-1221-1221-2221-2221-1261-1261	2		39	1-1-1-1-2-2-2-2	2	100	1250			1	0	
